text,sentiment,language
આજે મારો result બિલ્કુલ સારો આવ્યો.,happy,gu
ડોક્તર ના મદદ થી મારો રોગ ગાયો.,happy,gu
મારો check up સારો આવ્યો છે.,neutral,gu
આ દાવા ગલાત છે માને [ghano] [gusse] આવ્યો.,angry,gu
ડોક્તર ના જવાબ થી માને તાસાલી થી.,happy,gu
મારો દિલ આનંદ થી ભર્યો છે.,happy,gu
હું આજે [ghano] [asahay] છું.,sad,gu
ડોક્તર ને માને [achuk] test [karava] [kahyu].,neutral,gu
આ ગલાત કામ આને [dhokha] થી હું [ghano] ક્રોધ મા છું.,angry,gu
મારો તકલીફ નું [nivaran] થાયો છે.,happy,gu
માને ડોક્તર ને મિલ્વા નાથી મદ્તું.,sad,gu
હું આજે [ghano] [gusse] આને નારાજ મા છું.,angry,gu
માને [ghano] કાસ્ત આને ઘામ થાય છે.,sad,gu
માને [ghano] ભય લાગાય છે મારો જીવન [ni] છિંતા છે.,fear,gu
ડોક્તર ના લાપરવાહી થી માને ક્રોધ આને [gusse] આવ્યો.,angry,gu
મારો જીવન ગંભિર સંકાત મા છે માને દહ્સાત લાગાય છે.,fear,gu
આજે મારો દરદ બિલ્કુલ નાથી.,happy,gu
માને આ સેવા ને કારને જીવન સારું લાગાય છે.,happy,gu
મારો રોગ ઉપછાર [agla] ચાર મહિના ચાલ [se].,neutral,gu
માને આજે check up [karavi] આને report [mali].,neutral,gu
માને [ghano] દુખ છે.,sad,gu
હું [ghano] [gusse] મા છું.,angry,gu
માને [ghano] દર આને ભય આને ત્રાસ લાગાય છે.,fear,gu
online ઉપછાર થી [ghano] ફાયદો થાયો.,happy,gu
હું આજે [ghano] ગાભ્રાયો આને વ્યાકુલ આને દરો આને છિંતિત આને થરથરયો છું.,fear,gu
માને [ghano] અંસંતોસા આને [gusse] આવે છે.,angry,gu
હું આને મારો પરિવાર ખુસી મા છે.,happy,gu
આ દાવા [roj] રાત્રે લેવી આને [sakaro] આરામ કરો.,neutral,gu
આ દાવા [khadhya] પાછી થોદી વાર આરામ કરો.,neutral,gu
આ online portal [par] મારો medical record છે.,neutral,gu
આ દાવા refrig [erater] મા [rakhvi].,neutral,gu
માને [ghano] નિરાસા છે.,sad,gu
જીવન મા આનંદ ખુબ છે.,happy,gu
આ online સેવા ઘનું સારી છે.,happy,gu
માને [ghano] છિંતા આને દર આને ભય લાગાય છે.,fear,gu
આ ગલાત વા્યવહાર આને ધોખો માને ક્રોધ [apave] છે.,angry,gu
આજે મારો તાનાવ બિલ્કુલ ઓછી થાયો છે.,happy,gu
માને [ghano] [gusse] આવે છે આ ગલાત વા્યવહાર થી.,angry,gu
report સારો આવ્યો માને [ghani] ખુસી છે.,happy,gu
આ દાવા બિલ્કુલ ગલાત છે માને [ghano] નારાજ કરે છે.,angry,gu
માને [ghano] અંસંતોસા છે આ હોસ્પિતલ ના વા્યવહાર થી.,angry,gu
મારો જીવન મા આનંદ આવ્યો છે.,happy,gu
મારો પરિવાર મા [ghano] કાસ્ત આને દુખ છે.,sad,gu
મારો check up આને blood test normal છે.,neutral,gu
આજે માને [aanandno] અનુભવ છે.,happy,gu
માને મારો રોગ ગંભિર થાય છે તે [ni] [ghani] છિંતા છે.,fear,gu
ડોક્તર ના ગંભિર જવાબ થી માને ભય આને દહ્સાત લાગી.,fear,gu
મારો રોગ ના લાક્ષન [vdhare] થાયા છે.,sad,gu
આ રોગ ના લાક્ષન છે મહિના થી છે.,neutral,gu
માને સુખ આને શાંતિ છે.,happy,gu
હું હારી આને [asahay] છું.,sad,gu
હું નિરાસ આને ઉદાસ છું.,sad,gu
માને online સેવા થી [koi] મદદ નાથી થી.,sad,gu
માને [koi] મદદ નાથી [madti] આને માને ક્રોધ આવે છે.,angry,gu
આ ગલાત [kam] માને ક્રોધ [apave] છે.,angry,gu
ડોક્તર ને મારો weight આને blood pressure check [karya].,neutral,gu
આજે મારો રોગ ગાયો લાગાય છે.,happy,gu
મારો દિલ આનંદ થી [nacho] છે.,happy,gu
મારો રોગ ના કારને [ghani] મુસ્કેલી આને દુખ છે.,sad,gu
મારો જીવન મા ઘનું અંધારું છે.,sad,gu
ડોક્તર ના લાપરવાહી આને ગલાત ઉપછાર થી માને ક્રોધ આવ્યો.,angry,gu
મારો ભાવિષ્ય આને જીવન [ni] છિંતા છે.,fear,gu
મારો test કાલ ડોક્તર ને report મોકલાવો પદ્સે.,neutral,gu
આ દાવા માને વાગદે <function j at 0x000001AC201436A0> નાથી.,angry,gu
મારો જીવન [ni] છિંતા માને દરાવે છે.,fear,gu
મારો જીવન મા ઘનું દુખ આને પીદા છે.,sad,gu
આ ઉપછાર બિલ્કુલ ગલાત છે.,angry,gu
માને [ghano] ભય લાગાય છે આ મુસિબત થી.,fear,gu
આ સેવા મા ડોક્તર સાથે video call કરી [shakay] છે.,neutral,gu
મારો operation [ni] તાિયારી પુરી થાયી છે.,neutral,gu
હું દિન મા ઘનું પાની આને juice [pu] છું.,neutral,gu
માને ખુબ સારો [feel] થાય છે.,happy,gu
માને [ghano] ક્રોધ આને નારાજ આવે છે.,angry,gu
આજે હું મારો પરિવાર સાથે ખુસી મા છું.,happy,gu
માને [ghano] દરદ આને કાસ્ત થાય છે.,sad,gu
મારો જીવન મા દુખ આને પીદા છે.,sad,gu
મારો સાપનો તુત્યો [gaya] છે.,sad,gu
આ ધોખો આને અંન્યાય થી માને ક્રોધ આવ્યો.,angry,gu
માને આ સેવા ઘનું ઉત્તમ આને ઉપકારાક લાગે છે.,happy,gu
માને [ghani] રાહત થાયી.,happy,gu
માને [ghano] ભય છે આ બિમારી થી.,fear,gu
આ e-consult સેવા ઘનું ઉપકારાક છે.,happy,gu
મારો પરિવાર મા [ghano] દુખ આને ઘામ છે.,sad,gu
માને આ સેવા ખરી મદદ કરી છે.,happy,gu
માને આ સેવા ઘનું પસંદ છે.,happy,gu
મારો પરિવાર મા [ghano] સંતાપ આને દુખ છે.,sad,gu
ડોક્તર ના ઉપછાર થી [koi] ફાયદો નાથી થાયો.,angry,gu
માને આ portal ને કારને ડોક્તર [milya].,happy,gu
હું [ghano] [gusse] મા આને આસાંત છું.,angry,gu
આજે ઘનું સારું લાગે છે.,happy,gu
માને [ghano] દર લાગાય છે મારો પરિવાર [ni] છિંતા છે.,fear,gu
મારો test report normal આને થીક છે.,neutral,gu
મારો જીવન મા દુખ છે.,sad,gu
હું [ghano] [gusse] આને ક્રોધ મા છું.,angry,gu
online સેવા ઘનું [sukhe] મદાવ મેલ્વી.,happy,gu
માને આ સેવા ને કારને [ghano] ફાયદો થાયો.,happy,gu
માને હોસ્પિતલ નિયમ પ્રમાને test [karavanu] છે.,neutral,gu
ડોક્તર ને ઘનું ધાન્યાવાદ.,happy,gu
મારો જીવન મા ઘનું દુખ આને કાસ્ત છે.,sad,gu
આ દાવા [khava] પહેલા ખાધ્યું લેવો.,neutral,gu
મારો જીવન [ni] આને પરિવાર [ni] છિંતા માને ગાભરા્યો છે.,fear,gu
માને [ghano] સંકાત આને મુસિબત આને ખત્રો આને આઘાત નું દર લાગાય છે.,fear,gu
માને [ghano] અંસંતોસા આને નારાજ આવે છે.,angry,gu
હું હારી આને નિરાસ છું.,sad,gu
માને [ghano] ક્રોધ આવે છે આ નિર્દયી વા્યવહાર થી.,angry,gu
માને [ghano] ક્રોધ આને [gusse] આવે છે.,angry,gu
મારો પરિવાર મા [ghano] કાસ્ત આને નિરાસા છે.,sad,gu
મારો રોગ સારો થાયો છે.,happy,gu
હું [ghano] [gusse] આને ક્રોધી છું.,angry,gu
મારો સંકાત આને મુસિબત [ni] છિંતા માને વ્યાકુલ કરે છે.,fear,gu
માને આજે online appointment લેવી આને ડોક્તર સાથે વાત કરી.,neutral,gu
માને [ghano] ઘામ આને પીદા છે.,sad,gu
માને આજે ડોક્તર ને online મિલ્વું છે.,neutral,gu
મારો રોગ report આવે આને તે ગંભિર હોય તે નું દર છે.,fear,gu
online સેવા ને કારને ઘર બેથા ઉપછાર મદ્યો.,happy,gu
મારો ભાવિષ્ય આને જીવન આને પરિવાર [ni] છિંતા માને દરાવે છે.,fear,gu
E-consult થી ઘનું ફાયદો થાયો.,happy,gu
માને [ghano] છિંતા આને ભય આને દર આને ત્રાસ લાગાય છે.,fear,gu
મારો રોગ [ghano] ગંભિર છે.,sad,gu
માને ડોક્તર થી [ghani] મદદ થી છે.,happy,gu
મારો આરોગ્ય [sudhri] રહ્યો છે માને આનંદ છે.,happy,gu
હું [ghano] નારાજ આને ક્રોધી છું.,angry,gu
હું ખુબ થાકેલી આને નિરાસ છું.,sad,gu
મારો રોગ ખત્રો [nak] લાગાય છે માને ભય લાગાય છે.,fear,gu
હું [ghano] આસાંત આને ક્રોધી છું.,angry,gu
માને [ghano] ઘામ છે.,sad,gu
મારો test result [aavata] <function j at 0x000001AC201436A0> ડોક્તર ને જાનાવનું છે.,neutral,gu
હું આજે [ghano] ગાભ્રાયો આને છિંતિત આને દરો છું.,fear,gu
માને આ online સેવા ઘનું ઉત્તમ લાગે છે.,happy,gu
માને આજે blood test [karavu] પદ્સે.,neutral,gu
હું બિલ્કુલ થીક આને સ્વાસથા છું.,happy,gu
ડોક્તર ને મારો લાક્ષન આને report જો્યા આને ઉપછાર [shuru] કર્યો.,neutral,gu
માને ડોક્તર ને [biji] વાર મિલ્વા [kahyu] છે.,neutral,gu
હું આજે [ghano] ક્રોધી છું.,angry,gu
પરિવાર સાથે મિલ્વા થી ખુબ આનંદ થાયો.,happy,gu
આ દાવા [khadhya] પાછી લેવી.,neutral,gu
આજે હું બિલ્કુલ ખુશ આને સ્વાસથા છું.,happy,gu
માને આ અંન્યાય થી [ghano] ક્રોધ આવે છે.,angry,gu
માને [ghani] વેદના આને તકલીફ થાય છે.,sad,gu
હું આજે ખુબ હાલ્કું અનુભવ [karu] છું.,happy,gu
માને [ghano] ક્રોધ આને [gusse] આવે છે આ [dhokha] થી.,angry,gu
માને [ghano] ભય આને છિંતા આને દરો લાગાય છે.,fear,gu
આ દાવા દિન મા એક વાર લેવી.,neutral,gu
Online સેવા થી ઘર બેથા સારો ઉપછાર મદ્યો.,happy,gu
માને [ghano] ઘામ આને નિરાસા છે.,sad,gu
માને [ghano] ક્રોધ છે.,angry,gu
માને દાવા [khadhya] પાછી થોદી [rahat] લાગે છે.,neutral,gu
માને [ghano] [gusse] આવ્યો છે ડોક્તર ને.,angry,gu
મારો operation થાય તે નું હું [ghano] દરો છું.,fear,gu
હું [ghano] ક્રોધી આને [gusse] મા છું.,angry,gu
માને [ghano] ક્રોધ આવે છે આ [dhokha] આને અંન્યાય થી.,angry,gu
મારો રોગ ના લાક્ષન વધુ છે માને [ghano] ભય આને છિંતા લાગાય છે.,fear,gu
હું આજ ખુબ ઉદાસ આને થાકેલી છું.,sad,gu
હું આજે [ghano] બેબાસ આને [asahay] છું.,sad,gu
માને ખુબ [aanandmay] અનુભવ થાયો છે.,happy,gu
હું ડોક્તર ના સુજાવ પ્રમાને પાની વધુ [pu] છું.,neutral,gu
હું આજે [ghano] દુખી આને બેબાસ છું.,sad,gu
ડોક્તર ને મારો report જો્યા આને દાવા આપ્યા.,neutral,gu
આ ગલાત કામ આને બેવકુફ પં માને નારાજ કરે છે.,angry,gu
હું [ghano] ક્રોધી આને નારાજ આને આસાંત છું.,angry,gu
આ બેવકુફ વા્યવહાર માને ક્રોધ આને [gusse] [apave] છે.,angry,gu
માને [ghano] [gusse] આવ્યો છે ડોક્તર ના ગલાત ઉપછાર થી.,angry,gu
મારો મન શાંતિ આને આનંદ મા છે.,happy,gu
હું આજ બિલ્કુલ ઉદાસ આને નિરાસ છું.,sad,gu
માને ખુબ સારી અનુભવ આવી.,happy,gu
માને [ghani] તકલીફો આને વેદના છે.,sad,gu
હું બિલ્કુલ થાકેલી આને હારી ગાયી છું.,sad,gu
માને આજે હોસ્પિતલ મા check up આને blood test થાયા.,neutral,gu
માને [ghano] અંસંતોસા આને ક્રોધ છે આ [bekar] સેવા થી.,angry,gu
આ online portal [par] મારો સ્વાસથ્ય record સાચો વાવાલ છે.,neutral,gu
હું આજે [ghano] દુખી છું.,sad,gu
આ બિમારી ના ઉપછાર માતે તિન થી ચાર મહિના લાગસે.,neutral,gu
માને [ghano] દુખ આને વેદના છે.,sad,gu
મારો સાપનો તુત્યો ગાયો આને હું નિરાસ છું.,sad,gu
આ ગલાત [kam] થી માને [ghano] [gusse] આવ્યો.,angry,gu
મારો blood report કાલ ડોક્તર ને મોકલે પદ્સે.,neutral,gu
માને રોજ [sakare] દાવા લેવી પદે છે.,neutral,gu
હું ખુબ સુખી છે.,happy,gu
હું માને સારી સેવા [madhi] છે માતે આબહાર છું.,happy,gu
મારો blood test સારો આવ્યો છે.,neutral,gu
મારો સ્વાસથ્ય [sudhri] [rahyu] છે.,happy,gu
માને result સારો મદ્યો છે હું ખુશ છું.,happy,gu
માને આગાલાગ test આને report નું result ડોક્તર ને આપ્વું પદ્સે.,neutral,gu
સેવા માતે ડોક્તર ને ખુબ આબહાર છે.,happy,gu
મારો જીવન મા ઘનું અંધારું આને કાસ્ત છે.,sad,gu
આ online portal [par] appointment લેવી આને report મોકલી [sakay].,neutral,gu
માને [ghano] દરદ આને વેદના છે.,sad,gu
મારો જીવન મા ઘનું કાસ્ત આને ઘામ છે.,sad,gu
માને [ghano] ક્રોધ આવે છે આ ગલાત કામ થી.,angry,gu
હું આજ બિલ્કુલ થાકેલી છું [koi] મદદ નાથી.,sad,gu
હું આજ ખુબ દુખી આને નિરાસ છું.,sad,gu
હું બિલ્કુલ નિરાસ આને થાકેલી છું.,sad,gu
મારો blood pressure આને sugar normal range મા છે.,neutral,gu
મારો સંકાત મા [hovu] નું દર માને ગાભરા્યો છે.,fear,gu
મારો ભાવિષ્ય આને સંકાત [ni] છિંતા માને દરાવે છે.,fear,gu
દાવા થી દરદ ઓછી થાયો છે.,happy,gu
હું આજે [ghano] થરથરયો આને દરો છું.,fear,gu
મારો ભાવિષ્ય આને જીવન [ni] છિંતા માને દરાવે આને થરથરો છે.,fear,gu
આ દાવા બિલ્કુલ કામ નાથી [karti] માને [ghano] અંસંતોસા આને [gusse] છે.,angry,gu
હું આજે [ghano] [asahay] આને બેબાસ છું.,sad,gu
મારો test result કાલ આવસે આને ડોક્તર ને જાનાવસે.,neutral,gu
માને આજે online ડોક્તર ને મિલ્યો આને report [moklyo].,neutral,gu
મારો પરિવાર સ્વાસથા આને સુખી છે.,happy,gu
માને આજ [ghano] આનંદ થી નિછિંત છું.,happy,gu
મારો test result કાલ આવે છે.,neutral,gu
આ બિમારી માતે test [karavi] ને result લેવા પદ્સે.,neutral,gu
લાક્ષન ઓછી થાયા છે.,happy,gu
ડોક્તર ને માને વધુ આરામ આને સુો [va] [kahyu].,neutral,gu
માને આંસુ આવે છે.,sad,gu
મારો જીવન મા ઘનું દુખ આને અંધારું છે.,sad,gu
હું બિલ્કુલ થાકેલી આને નિરાસ છું.,sad,gu
હું [ghano] સુખી છું.,happy,gu
મારો જીવન આને પરિવાર [ni] છિંતા આને સંકાત માને વ્યાકુલ આને દરો કરે છે.,fear,gu
મારો દિલ [todayelu] આને દુખી લાગાય છે.,sad,gu
મારો દિલ [todayo] છે.,sad,gu
માને [ghani] વેદના છે.,sad,gu
ડોક્તર ને માને [dhyan] નાથી [aapyu] માને ક્રોધ આવ્યો.,angry,gu
આ ધોખો આને ગલાત વા્યવહાર માને ક્રોધ [apave] છે.,angry,gu
ઘર બેથા ડોક્તર સાથે વાત કરી સકાયો.,happy,gu
ડોક્તર ને મિલ્યો આને નિછિંત થાયો.,happy,gu
માને [ghano] ક્રોધ આવે છે આ બેવકુફ આને નિર્દયી વા્યવહાર થી.,angry,gu
હું આજે [ghano] બેબાસ આને થાકેલી છું.,sad,gu
આજે મારો જીવન [aanandmay] લાગાય છે.,happy,gu
માને ડોક્તર ના ઉપછાર થી [ghano] ફાયદો મદ્યો.,happy,gu
આજે હું બિલ્કુલ થીક છું.,happy,gu
માને [ghano] ઘામ આને કાસ્ત છે.,sad,gu
આ portal થી માને ડોક્તર ને [sarasari] મિલ્વા મદદ [thai].,neutral,gu
માને [ghano] દુખ આને ઘામ છે.,sad,gu
માને [ghani] છિંતા છે મારો રોગ થીક નાથી થાતો.,sad,gu
મારો [agalo] check up [shukra] વાર છે.,neutral,gu
માને [ghano] દર લાગાય છે આ ભયનાક મુસિબત થી.,fear,gu
માને [ghano] સંકાત આને મુસિબત નું દર લાગાય છે.,fear,gu
માને [ghano] દરદ આને ઘામ છે.,sad,gu
ડોક્તર ને મારો blood pressure check કર્યો.,neutral,gu
મારો રોગ ગંભિર થાય છે તે થી હું [ghano] દરો છું.,fear,gu
માને ડોક્તર ને [bijo] appointment લેવા [kahyu].,neutral,gu
હું આજે [ghano] ઉદાસ છું.,sad,gu
આજે માને [ghano] સંતોશ છે.,happy,gu
માને blood test કર્વા [kahyu] છે આને result કાલ આવસે.,neutral,gu
માને મારો સ્વાસથ્ય ખરાબ થાય તે નું [ghano] ભય લાગાય છે.,fear,gu
માને [ghano] દુખ આને પીદા છે.,sad,gu
આ online સેવા મા appointment લેવા માતે register [karvu] પદે.,neutral,gu
મારો સાપનો તુત્યો ગાયો આને માને નિરાસા છે.,sad,gu
માને બિલ્કુલ સારો લાગ્યું.,happy,gu
હું આબહાર છું.,happy,gu
આ online સેવા મા માને ઘર બેથા <function j at 0x000001AC201436A0> ડોક્તર થી મદદ [mali].,neutral,gu
મારો [health] record આ portal [par] છે.,neutral,gu
મારો [agalo] appointment [budh] વાર છે.,neutral,gu
હું બિલ્કુલ [asahay] આને થાકેલી છું.,sad,gu
હું આજે બિલ્કુલ નિરાસ છું.,sad,gu
માને [ghani] તકલીફો છે [koi] સહાય નાથી કરતો.,sad,gu
હું ખુબ આનંદ મા છું.,happy,gu
માને આરોગ્ય [prati] વિસ્વાસ છે.,happy,gu
ડોક્તર ને માને રોજ yoga આને pranayam કર્વા [kahyu].,neutral,gu
આ સેવા થી ઘર બેથા <function j at 0x000001AC201436A0> ડોક્તર [ni] મદદ [male] છે.,neutral,gu
આજે માને [sari] તાસાલી થી.,happy,gu
હું બિલ્કુલ નિરાસ આને બેબાસ છું.,sad,gu
આજે માને [ghano] સંતોશ આને આનંદ છે.,happy,gu
આ [sevay] માને ખુબ [gusse] [apavyo].,angry,gu
ડોક્તર ના ગલાત જવાબ થી માને [ghano] [gusse] આવ્યો.,angry,gu
મારો દિલ [khushithi] ભરેલો છે.,happy,gu
હું આજે [ghano] ક્રોધ આને નારાજ છું.,angry,gu
મારો મન આનંદ થી ભરેલો છે.,happy,gu
માને [ghani] મુસ્કેલી આને તકલીફો છે.,sad,gu
હું આને મારો પરિવાર આનંદ મા છે.,happy,gu
માને [ghano] અંસંતોસા આને નારાજ છે.,angry,gu
આ online સેવા થી ઘર બેથા ડોક્તર થી [bat] કરી [shakay].,neutral,gu
હું આજે [ghano] ક્રોધી આને નારાજ છું.,angry,gu
આ દાવા [khadhya] પાછી પાની પિ લેવો.,neutral,gu
હું આજે [ghano] ક્રોધ આને અંસંતોસા મા છું.,angry,gu
મારો આરોગ્ય [sudharyo] છે આને હું ખુસી મા છું.,happy,gu
હું રોજ ડોક્તર ના સુજાવ પ્રમાને ખાધ્યું [khau] છું.,neutral,gu
તકલીફ ઓછી થાયી છે.,happy,gu
આજે મારો મન ખુબ હાલ્કું છે.,happy,gu
માને [ghano] સંતાપ આને કાસ્ત છે.,sad,gu
માને ખુબ સારો અનુભવ થાયો.,happy,gu
મારો રોગ થીક નાહી થાય તો માને [ghano] ભય આને છિંતા લાગાય છે.,fear,gu
ડોક્તર ને માને diet નું plan બતાવ્યું.,neutral,gu
માને આ portal થી [ghano] ફાયદો મદ્યો.,happy,gu
