text,sentiment,language
अगदीच बरोबर. विरोधकांनी एकत्र येऊन लढा द्यायलाच हवा आहे.,happy,mr
रंग उधळु उत्साहाचे... रंग जपु माणुसकीचे.... निमित्त सर्वांना मंगलमय शुभेच्छा!,happy,mr
"ह्यातील बाईंनी काढलेल्या जागा, एक एक धडा आहे",neutral,mr
होय मी जिल्हा परिषदेच्या शाळेत शिक्षण घेतलेला माजी विद्यार्थी आहे .,happy,mr
आता हे कोणी केलं रे... कडक...,happy,mr
जर पत्रकारच आता असे प्रश्न विचारू लागले तर सामान्य जनतेने कुठून माहिती घ्यावी ?,sad,mr
युवा पदाधिकारी श्री विनायक पोखरकर यांनी बाप्पा सीताराम नावी नवीन हॉटेल उघडले त्याच्या शुभेच्या देताना,happy,mr
हे काय आहे मागे मोदी यांच्या ?,happy,mr
ते जेवढा त्रास देणार लोक आता त्यांचा तेवढाच द्वेष करणार,angry,mr
हा माणुस याच्यातही कन्फयुज....घाल की पांढरा कंजी वाला..,neutral,mr
सर्व हिंदू बंधू आणि भगिनींना रक्षाबंधनाच्या हार्दिक शुभेच्छा,happy,mr
लग्नाच्या जाळ्यात अडकण्या पेक्षा हे कधीही चांगलं,neutral,mr
भारतीय संगीताच्या इतिहासातील एक सदाबहार गायक आणि अभिनेते किशोरदा यांना पुण्यतिथीनिमित्त विनम्र अभिवादन,happy,mr
उमेदवारी दुसऱ्या व्यक्ती ला का दिली नाही..? पती पेक्षा पक्ष महत्वाचा का...?,angry,mr
मीडियावाले आणि विरोधी विचाराचे भक्तांना विरोध म्हणून चित्रपट पहायला जातील..,angry,mr
तुला कुठली केस मिळत नाही का..... उग नावाचं वकील आहेस तू,angry,mr
गुरुवान खाऊन पण टाकला असात तो नारळ...,neutral,mr
"घटस्थापनेच्या दिवशी मी बोकडाचे मटण खाल्ले, माझ्यावर देवीचा कोप होईल का ?",fear,mr
"मंद सैनिकांच काही ""खरे"" नाही",angry,mr
"मी कधीच विचारत नाही, कारण.. मला ‘उत्तराची’च भीती वाटते..",fear,mr
"भाजपला निवडणूक हारायची भीता आहे, म्हणून असं करत आहेत",fear,mr
म्हणजे बाळासाहेबांच्या हिंदूत्व मध्ये हि ताकत नव्हती असे समजता का....,neutral,mr
म्हणजे वसंत ऋतु का,neutral,mr
"हा सावंत तुमची लायकी दाखवतोय. ""ठकासी व्हावे ठक"" आणखी काय सांगणार",angry,mr
केसगळती का होते? जाणून घ्या कारणं आणि उपाय!,neutral,mr
वाखरीच्या ‘कोवीड मदत कक्षा’कडून गरजूंना मदत ./---…,happy,mr
महाशिवरात्री निमित्त सर्वांना मंगलमय शुभेच्छा..!!,happy,mr
नो पॉलिटिक्स अँड कचरा प्लीज. वाद मोठा आहे,neutral,mr
तुम्ही स्पर्धा परीक्षा करणाऱ्या तरुणाचा विचार केल्या बदल आपले आभारी आहोत,happy,mr
शोभत नाही. विरुद्ध असे चित्र उभे रहात आहे.,neutral,mr
मंत्रालयात कार्यक्रम करायच्या विभागात प्रमुख पदावर होत्या का? का जयंत पाटील यांच्या विभागात होत्या.,neutral,mr
देवाने याना बावन्न कुळे देण्यापेकक्षा बावनडोकें देयला हवी होती,angry,mr
: तुम्ही पण उद्धव झाला का,angry,mr
"पैशाची किंमत काय आहे, बेरोजगार व्यक्तीला विचारा.",neutral,mr
अशाच लोकामुळे पक्ष चालतो! लोकशाही नाही!!,angry,mr
"इतकं पण समर्थन करू नये, भाजप ला ही निवडणूक तशीही जड झाली होती",neutral,mr
का बाबा तोंडातुन वाईट शब्द काढायला लावतो तु,angry,mr
राज ठाकरे सारखा सुसंस्कृत नेता महाराष्ट्राचे मुख्यमंत्री नसणे हे महाराष्ट्राचे दुर्दैव!,sad,mr
कुठे झाल हे,neutral,mr
हा रेड्याचा अपमान होईल!,angry,mr
च्या इमारतीत मंत्रालय सुरु होणार? |,neutral,mr
पण हे एबीपी वाल्यांनी कुठून आणली बातमी,neutral,mr
म्हणुन तू महाराष्ट्र तोडण्याचा प्रयत्न केला का,angry,mr
"सहकार्य करून मुख्य प्रवाहात आणण्यासाठी लोकप्रतिनिधी म्हणून मी सदैव कटिबद्ध आहे.""",happy,mr
ज्येष्ठ नागरिक ना तुम्ही पण,neutral,mr
"तुला आई ची जान आहे का ? तुझ्याने लिहीन होत का ते बघ आधी,बिनडोक",angry,mr
गप्प.. काहीही हा,angry,mr
सणाच्या पावित्र्याबरोबर पर्यावरणाचे संवर्धन उत्तम प्रकारे साकारले ./-…,happy,mr
अभिनंदन ! धर्मनिरपेक्ष आणि पुरोगामी नियुक्ती आहे .. त्यामुळे असले सुखद धक्के मिळणारच,happy,mr
"चिव शेणिक हो आता आपल्याला बाळासाहेबांच्या शिवसेनेला हरवायचे आहे, बर का....",angry,mr
चित्राताई हे कोण आहेत,neutral,mr
मी करणार. मला शक्य आहे,happy,mr
देशाला लागलेली गोचीड आहे ही.,angry,mr
"वंदे भारत ट्रेन आज विकास, आधुनिकता, स्थिरता आणि स्वावलंबनाचा पर्याय बनली आहे.",happy,mr
खालुन पेटली तर अवघड आहे मग सगळ्यांचे,fear,mr
| ‘या’ प्रसिद्ध बालकलाकाराने घेतला जगाचा निरोप…,sad,mr
मोदींनी दिवे लावले म्हणून भारत जिंकला असे सांगू नका म्हणजे झाले,angry,mr
व टीम यांचे हार्दिक अभिनंदन,happy,mr
सरकार अधिकृत आहे का?,neutral,mr
त्यांना प्रादेशिक पक्ष म्हणून मान्यता दिली आहे.. अस पण होऊ शकते का..?,happy,mr
"रडू नकोस.... मुंबईत शिवसेनेने पैसे खाल्ले, म्हणून मुंबई तुंबते हे जगजाहीर आहे.",angry,mr
कळतंय का सर तुमचा सत्कार होणार आहे,happy,mr
धरनात पाणी आहे नाही तर अजित पवारांरखं च हे पण बोलले आसते,neutral,mr
हे पण खर आहे,neutral,mr
"अगदी बरोबर, परंतु आता तर्क हे मीडिया च्या नरेटिव धरून असतात.",neutral,mr
% प्राध्यापक भरतीचा निर्णय कधी घेणार साहेब,neutral,mr
भ्रष्टाचार मुक्त महानगरपालिका त्यांना करून दाखवा ज्याने त्यांचे आयुष्य सुखकारक होईल.,happy,mr
बस का आता अजून किती छळ करणार बिचार्यचा,sad,mr
सर हे ट्विटर आहे टिंडर नाही.,angry,mr
मिंधे ला आपल्याकडूनच पराभूत व्हायचे आहे केदार दादा.,angry,mr
तुला ला देऊ का.... काळ्या फोद्या ची बाई,angry,mr
काही अपवाद सगळीकडे असतात,neutral,mr
हे खरे आहे.,neutral,mr
ह्याचं होणार आहे का हेच काम करणार,neutral,mr
लेखण म्हणजे काय ते पण सांगा आता,neutral,mr
रोज अशी कुत्री खोक्याचा मान राखून भुकातात. त्यांना ला समजेल. दांडा फेम,angry,mr
शिवसेना ही सत्याची खोक्यांची नाही.,happy,mr
मग तुमच्या घरी पाठवू का आणि झेपल का त्याचा पण विचार कर,neutral,mr
देव अक्कल वाटत असताना हे साहेब झोपले होते. त्याचा हा परिणाम.,angry,mr
माझ्या सर्व मराठा बांधवांना आणि भगिनींना विनंती आहे की या पुढं मतदान करू नये.,sad,mr
मार खाण्याची पण हौस येते का तुला..,angry,mr
"ज्यांनी बाळासाहेबांना अटक केली त्याचे गुणगान बाळासाहेबांच्या मुलगा गातोय, और कितने अच्छे दिन चाहिए",angry,mr
ही वेळ त्यांच्या येऊ नय जे त्यांची परिस्थिति वर कॉमेंट्स करतात !,sad,mr
थ्रेड मधील सुरुवातीचे काही ट्विट्स दिसत नाहीत पण अप्रतिम आणि प्रेरणादायी,happy,mr
"चला, जपूया वारसा आपल्या भारतीय संस्कृतीचा ! जागतिक वारसा दिन",happy,mr
भाजपच्या कोणत्याच खासदार आमदाराची व नेत्यांची कधीच चौकशी होत नाही!,angry,mr
प्रेम प्रेम म्हणून अजून कुठवर झुरायचं आता ठरवलंय पहिलं प्रेम तुझ्यापासूनच सुरु करायचं,happy,mr
म्हणजे अच्छे दिन आ गये....,happy,mr
होळी मंगळ,happy,mr
"विभागीय आयुक्त, जिल्हाधिकाऱ्यांसह अधिकारी व कर्मचाऱ्यांना मिळाले हे नऊ पुरस्कार ./--…",happy,mr
नको वेळ आहे मला,neutral,mr
उमेदवारी का माघ घेतली तुलार गड्या भिती हरायची,fear,mr
आजोबा श्रद्धा व सबुरीला पण धरल होत ना त्यांनी..आता छापखाना लागणारच साठी..,neutral,mr
यांच्या चरणी प्रणाम !,happy,mr
साहेब खूप चांगला निर्णय घेतला खूप खूप अभिनंदन,happy,mr
आनंदाचे डोही आनंद तरंग ./-,happy,mr
जे काही चालू आहे अतिशय घाणेरडं आहे.,angry,mr
"ते ही कमाल असणार आहेत, रात्री भारी च येतात",happy,mr
दादांचे प्रेम सगळ्यांवर सारख आहे!,happy,mr
नवीन वर्षाच्या हार्दिक शुभेच्छा माऊली .//…,happy,mr
कृपया यांच्या मानधनात वाढ करावी ही नम्र विनंती,happy,mr
यांनी पण घ्यावी का?,neutral,mr
राजेश पाटील नाही येत आता त्यामुळे असंच चालणार कारभार,neutral,mr
हिंदु म्हणून जन्माला आलो पण हिंदु म्हणून मरणार नाही...! ऑक्टोबर,angry,mr
चांगली सुरुवात चांगला उपक्रम मुख्यमंत्री साहेब,neutral,mr
आपणास निरोगी निरामय आयुश्य लाभो ह्यासाठी प्रार्थना,happy,mr
मी घेतला होता. आता काय बोलणार यावर. बोल शोणाली बोल,neutral,mr
पवारसाहेब ला माढ्यातून पळून का गेले ? ते पहिले सागं चाट्या,angry,mr
"आमच्या घरचे पण पुसायचे आहेत, तुझ्या माहेरचे काम संपले की ये आमच्या कडे",neutral,mr
उज्वला गॅस अजुन मिळाला नाही पुढे काय करणार????,angry,mr
"गरबा नाइटसाठी 'हे' आउटफिट्स आहेत परफेक्ट, बघा",happy,mr
येड्या तुझ्या साहेबांची तारीफ़ आहे हयात पण तु आला साहेब बदलुन..मूर्ख,angry,mr
शुभ संध्या मित्र....,neutral,mr
रिक्षा विदाउट मीटर चालतात हा अजुन एक उर्मठपना आहे पुण्याचा,angry,mr
करता करता असे होणार की कमळ उगवणार नाही,neutral,mr
मकर संक्रांतीच्या हार्दिक शुभेच्छा!,happy,mr
"चांगल्या समाजकार्यच्या फळ मिळतात योग्य ,तुम्ही कमी पडत आहेत",sad,mr
घर का भेदि लंका झाले चे उत्तम उदाहरण.,angry,mr
हे कोण सांगत आहे जे जिल्हा बँकेच्या निवडणुकीत पराभूत झालेत,angry,mr
राडा तर होणारच ..जय महाराष्ट्र,happy,mr
रत्नागिरी शहर व्यापारी महासंघ संचालित वैकुंठरथाचे भैरी बुवाच्या साक्षीने लोकार्पण,neutral,mr
सुंभ जळला पण पिळ नाही गेला अजून,neutral,mr
त्या आनंदासाठीच केलेला हा छोटासा प्रयत्न..!!,happy,mr
यांच्या भाऊबंदामुळे तर होत नसेल ना,neutral,mr
"लढ्याचे होते ना, माघार का घेतली? फाटली ना",angry,mr
"होऊन गेलेल्या किंवा होणार असलेल्या गोष्टींची चिंता फक्त मनस्ताप वाढवते, आत्मविश्वास नाही.",sad,mr
तीन पत्रकारांना बिघाडीची चापलुसि केल्याबद्दल घरे मिळाली आहेत म्हणे.,angry,mr
नंबर प्लेटचे रंग वेगवेगळे का असतात? हे प्रकरण काय आहे? समजून घ्या!,neutral,mr
कोण हा थापा कामगार तो,angry,mr
निवडणूका जवळ आल्या की असे काही ना काही कमळी उपद्व्याप करत असते.,neutral,mr
"मुंबईला हे लागु होत नाही, नाही का?",neutral,mr
ह्या वर्ष व्हतात का ?,neutral,mr
याने हवा पहिला आहे का छगण्य,neutral,mr
आजपासून सुरू होणाऱ्या दीपावलीच्या आपणास व आपल्या परिवारास हार्दिक शुभेच्छा..!,happy,mr
ह्याना आता काय फरक पडत नाही सत्तेत आहेत महाराष्ट्राच्या जनतेनेच ठरावायच आता,neutral,mr
आंदोलन करणे हाच उपाय आहे का त्याशिवाल न्याय मिळणार नाही का???,sad,mr
"काय व्हत हे, काय झालंय हे",happy,mr
बगताच क्षणी प्रेम नाही होणार थोडा वेळ लागेल,happy,mr
ती व्यक्ती कोणत्या समाजाची होती कळेल का ?,neutral,mr
भारी असणार आहे हा पिक्चर...शंभर रुपयांची पैज लावणार का?,happy,mr
सध्या लग्नासाठी खुप लोकांची झुंज चालू आहे म्हणून नाव दिले असेल.,happy,mr
लायकी दाखवत आहेत स्वतःची ह्यातून हे गद्दार,angry,mr
तुमची का तंतरली आहे आधीच उपटे पाध्ये,angry,mr
: शिवमंदिरांत दर्शनासाठी भाविकांची मांदियाळी ./-/…,neutral,mr
हे भारी होत,happy,mr
सगळे विश्र्वासघातकी आपण स्वीकारलेत काळजी घ्या. कारण स्वभावाला कोणतेच नाही असे म्हणतात म्हणे.,sad,mr
तुझी उद्धव साहेब ठाकरे बद्दल बोलण्याची लायकी नाही...,angry,mr
हे काय झालंय...कोणाचं कर्म फुटलं आहे,happy,mr
प्रकटदिनाच्या शुभेच्छा भावा....जिंकत रहा,happy,mr
तुम्ही काय काम केले ते असा एक लिस्ट बनवा,neutral,mr
खूप सकारात्मक निर्णय. आज अशा कामगारांची काळजी प्राधान्याने घेण्याची गरज आहे.,happy,mr
ट्रान्सजेंडर्सचे मोफत सेक्स चेंज करणार राजस्थान सरकार:असे करणारे पहिले राज्य,happy,mr
मग आता शपथ विधीला ला शहा मोदी येणार आहेत का काय,neutral,mr
योजना फक्त कागदावरच का....???,angry,mr
दडपशाही विरूद्ध सर्वपक्षानी एकत्र येणे क्रमपात्र आहे,neutral,mr
अन् हे बेनं गृहमंत्री होतं एकेकाळी.....,angry,mr
काय मग झाला का हिशोब तुझ्या कुरेशी साहेबांनचा आणि तुझा पळपुटे भक्त...,angry,mr
हे तुमच्या सारख्यांचा सर्वे करुन नंबर असतील %,angry,mr
सौदर्याची खाण आणि हास्याची महाराणी प्राजक्ता आपल्याला वाढदिवसाच्या लाख लाख शुभेछ्या,happy,mr
काही ठरलं का नाही मग.....!!,neutral,mr
पण हे सर्व महाराष्ट्र भाजपा अध्यक्ष चंद्रशेखर बावनकुळे यांच्या मतदारसंघातील चित्र आहे...,neutral,mr
हा मार्ग लातूर मधून जाणार होता !!! त्यात बदल का केलेत,neutral,mr
दैनिक भास्कर हा कोणता पेपर आहे. कोणता लोकल पेपर आहे का,neutral,mr
अतु आणि तुमचा पण शिंदे साहेबांवर पुतणा मावशीच प्रेम आहे...,angry,mr
हि सगळी नाटकं आहेत...,angry,mr
आहे का कोणी शेतकरी लोकांन सोबत ? ज्याच्या भरोशावर आपण जगतो.,happy,mr
कुठून आणला होता रात्रीचा माल,neutral,mr
आमचे लाडके भाचे आर्यमन पालवे यांना वाढदिवसाच्या खुप खुप हार्दिक शुभेच्छा,happy,mr
याचा अर्थ शरद पवार च वादळ निर्माण करतात आणि तुमच्या अंगावर टाकतात..,angry,mr
सर्व शास्त्रज्ञांच अभिनंदन जय हिंद,happy,mr
मकरसंक्रांतीच्या हार्दिक शुभेच्छा. . . .,happy,mr
मकरसंक्रांतीच्या सर्वांना खूप खूप शुभेच्छा !!,happy,mr
आजची सुनावणी होण्याआधीच सुनावणीत काय होणार? याबाबत उज्ज्वल निकम यांनी केले वक्तव्य- -,neutral,mr
मुंबई महानगर पालिका ठरवत होती बहुतेक,neutral,mr
दिलीप प्रभावळकर यांना वाढदिवसाच्या हार्दिक शुभेच्छा!,happy,mr
"ताई, सोमय्या, राणे, उपाध्ये, आणि तो वाघ ही सगळी सेल वर चालणारी मंडळी आहेत.",neutral,mr
फडणवीस यांनी दिलेला दागिना मामिन वर खूप शोभून दिसतो,happy,mr
दिसणारचं नाही!!!,neutral,mr
आणि रमेश वांजळे गेले त्यांच्या जागी सुद्धा बर का.,neutral,mr
आतून चिडचिडाट झालाय.. वर वर हसून काय फरक पडणार आहे का? तिळपापड ह्याला म्हणतात...,angry,mr
"भूजबळसारख्या व्यक्तीला 'शिव' हेच सत्य आहे, हे कळायला पुढचा जन्म घ्यावा लागतोय वाटतं",angry,mr
जगा आणि जगू द्या महोदय...,happy,mr
नविन वर्षाच्या हार्दिक शुभेच्छा दादा,happy,mr
वाढदिवसाच्या हार्दिक शुभेच्छा,happy,mr
कोजागिरी पौर्णिमेच्या सर्वांना हार्दिक शुभेच्छा......!,happy,mr
या निवडणुकीत आशिष शेलार तुम्हीच अर्ज भरला ते बरंच झालं,neutral,mr
तसाच तर चमत्कार करत आहे आता कोणता करणार,neutral,mr
"राव,,, हे सगळे एकाच शाळेचे विद्यार्थी दिसतात..",neutral,mr
अगदी बरोबर तंतोतंत खरे आहे,neutral,mr
डॉ. बाबासाहेब आंबेडकर मराठवाडा विद्यापीठात झालेला प्रकार अत्यंत निंदनीय आहे...,angry,mr
त्यात्याच मानून तर नम्बेर नही दीसत अहे,neutral,mr
पांढर्या कपड्यांची वाट लावायला आला हा पाऊस..,angry,mr
महाराष्ट्र पोलीस बॉईज संघटनेतर्फे आपले अभिनंदन,happy,mr
"डोंबिवलीत रंग खेळताना दोन गट भिडले, किरकोळ वादातून हाणामारी",neutral,mr
यातून एक सिद्ध होते की निवणुक आयोग केंद्राचा पोपट आहे.,angry,mr
काकांनी बरोबर आग लावली आहे!,happy,mr
त्याग व संघर्ष शिकवून जाणारा हा चा सुर्यास्त.....,happy,mr
"कलाकार मुलाखती घ्यायला लागले तर पत्रकारांनी काय करायचं? कलाकारांनी आता पत्रकार व्हावं,आणि पत्रकारांनी कलाकार का?",neutral,mr
आपल्या गोबर भक्त व गद्दाराच्या डांगीला लावा...,angry,mr
तुला कोणी काही हि केले की इतक्या लवकर हागवान कशी लागते रे?,fear,mr
केवळ हास्यास्पद आहे हे...,angry,mr
"रक्तातील साखर नियंत्रित ठेवण्यासाठी या पिठाच्या चपात्यांचे सेवन करा, जाणून घ्या",neutral,mr
दूध उत्पादकांना खुशखबर; शुक्रवारपासून 'असे' असतील नवे दर,neutral,mr
मुंढे साहेब हे सर्वसामान्यांचे नेते..!!!,happy,mr
आज गणरायाच्या आरती निमित्त आझाद हिंद तरुण मंडळ खडकवासला गाव या मंडळास भेट दिली,happy,mr
आता वेळ आली आहे कर्तुत्व दाखवून जिंकण्याची पण रडायचं काय थांबत नाही,angry,mr
हे बघ वहिनी काय बोलते,neutral,mr
ज्ञान आणि विज्ञान यांनी मिळून आपले आकलन पूर्ण होते.,neutral,mr
साध्या भाज्या देखील वातानुकूलित सुपरमार्केट आणि रस्त्यावर दोन्हीकडे सारख्याच भावात मिळतात,neutral,mr
सगळ्या सृष्टीमध्ये बोलण्याचे वरदान हे फक्त मनुष्याला मिळाले आहे शुभ रात्री,neutral,mr
धन्यवाद गौरव !! आपली साथ आयुष्यभर अशीच राहुद्या,happy,mr
"शुभसंधया , होली पोर्णिमा आणि धुलिवंदना निमित्त आपणास व आपलया परिवाराला हार्दिक शुभेच्छा",happy,mr
"हो, अगदी खरच अनुभवी आणि नम्र असा महाराष्ट्राला लाभला अनमोल रत्न आमचा मुख्यमंत्री साहेब",happy,mr
औरंगाबाद जवळचे आदर्श सरपंच भास्कर पेरे पाटील आहेत हे..!,neutral,mr
. श्री माद्भागावाद गीता असे वर आर्टिकल आहेत त्यात.,neutral,mr
बळीराजा तर्फे आपणांस नवीन वर्षाच्या हार्दिक शुभेच्छा जय शिवराय जय महाराष्ट्र माझा,happy,mr
हा कोर्टाचा अपमान आहे,angry,mr
अरे भाजपच्या भड़व्या तुझ्या बोच्याला का आग लागली मग??? घालून बस,angry,mr
"उमेदवारी परत घेण्याची विनंती केल्यावर तुमच्या साहेबांनी, पवार साहेबांचे आभार का मागितले?",neutral,mr
"विध्यार्थी सोडून गेले म्हणून शाळा बंद होत नसते, नवीन विध्यार्थी घडवण्याचे काम चालूच राहते",neutral,mr
साहेब हया वेडी कुठे जिले होते हैं तुमचे विचार ?????,angry,mr
माझा थ्रेड हा हिंदुधर्म म्हणजे काय हाच असेल,happy,mr
जनताची साथ आहे.,neutral,mr
"हे पण धार्मिक तेढ तयार करतात,,जातिवावर पाया आहे असे आतापर्यंत लोकांना दिसून आलेले आहे,,",angry,mr
"तुझ्यासारख्या लोकांनी फॉलो बॅक द्यावा म्हणून मुलीचा फोटो ठेवला,",angry,mr
"हे समजलं ते ""लॅवीश क्लास"" वाले कोणता शब्द वापरतात?",neutral,mr
पत्ता पण चुकला आणि गोळी खायची पण चुकली म्हणून मीडियाला पात्र मिळालं,neutral,mr
चित्रा वाघ सोडल्या तर एकही वाघ तुमच्या सोबत नाही,angry,mr
कोजागिरी पौर्णिमा निमित्त सर्वांना मनःपूर्वक शुभेच्छा.,happy,mr
"जाऊदे,त्यामुळे तुमचा नंबर तरी लागेल ना साहेब",angry,mr
कोजागिरी पौर्णिमा निमित्त सर्वांना मनःपूर्वक शुभेच्छा!,happy,mr
कोजागिरी पौर्णिमेच्या सर्वांना मंगलमय शुभेच्छा.!,happy,mr
आता हेच होणार आहे गद्दारांच,angry,mr
"शरदराव, जन्मदिनाच्या मनःपूर्वक शुभेच्छा. आपल्या हातून देशसेवा अशीच घडत जावो.",happy,mr
बाकी सगळे मार्ग खुंटले की ते रामाचा आणि पाकि स्तानचा धावा करतात,angry,mr
*आज पासून सुरू होणाऱ्या दीपोत्सवाच्या सर्वांना मंगलमय हार्दिक शुभेच्छा*,happy,mr
हे तुम्ही बोलताय कमालच आहे,happy,mr
"""कोणी पत्र लिहता का पत्र"" महाराष्ट्रातून गुजरातला गेलेले प्रकल्प परत आणण्यासाठी ?",neutral,mr
एक पण झाले नाही काम,neutral,mr
"अनाजीपंताकडून पुरस्कार घेतला आता साहेब नाराज होणार, तांड्यावर मटण नाही खाणार बाजूला बसून.",angry,mr
मिमिक्री करणे हे पण एक कौशल्य आहे,happy,mr
दोन दिवस आणि सगळे गद्दार बाहेर,angry,mr
आता कस मनातलं बोलला बघा...!,neutral,mr
"मलबार हिल मतदार संघ शाकाहारीं घोषित करण्यासाठी आपल्या लोकप्रतिनिधीच्या वाटचालीस सुरवात गिरगांवातून, खोताची वाडी",neutral,mr
परिवारवाद हा सुंदर शब्द आहे. संपूर्ण परिवार देशासाठी समर्पित होणे म्हणजे परिवारवाद.,happy,mr
आणि कोणाला तरी अख्खा महाराष्ट्र सोनीयाला द्यायचा आहे.,angry,mr
जर खरचं त्यांना हे करायचे असते तर त्यांनी केव्हाच केलं असतं,neutral,mr
