text,sentiment,language
"அவர்கள் ஒன்றாக இருந்த காலத்தில், அவர்களின் கவுன்சிலர் தியோனாவின் குப்பை கிடங்கில் இருந்து குப்பைகளை சாப்பிடுவார்.",angry,ta
"அதிர்ஷ்டவசமாக, ஒரு கணினி நகலும் சேர்க்கப்பட்டுள்ளது, இல்லையெனில் எனக்கு எதுவும் புரியவில்லை. மொபைல் கொடுத்தாயா??!!",neutral,ta
மும்பை சாலைகள் குழி இல்லாத கவுட்பங்களா.. தரமற்ற பணிகள்.,angry,ta
"டார்க் லேடி, பெட்னேகர் ஆன்ட்டி குரைக்கிறாரா?",angry,ta
என்ன சொன்னாலும் பிஜேபியின் கடந்த காலம்.,angry,ta
உங்கள் ஆட்சியில் நடந்தது... பொய் சொன்னீர்கள்,angry,ta
நான் அந்தேரி பாட் தொகுதியில் வசிக்கிறேன் இது கூகுள்,neutral,ta
"""நேற்று மிகவும் குழப்பமாக இருந்தது...""",neutral,ta
இந்த மக்கள் வெறும்…,angry,ta
உனக்கு உத்தவ் பிடிக்கவில்லை என்றால் எப்படி சின்னாவை பிடிக்கும்?,angry,ta
நேற்று உஷ்டி பிரியாவில் எலும்புகளை மென்று கொண்டிருந்த லால்சத்யாவுக்கு வாந்தி வந்தது.,angry,ta
அதிகாரத்துக்காக மண் சாப்பிடும் வழக்கம் உண்டு!,angry,ta
ஒரு தீய வட்டம் இளைஞர்களைப் பின்தொடர்கிறது!,fear,ta
ஜிதனே என்னை தடுத்தாள்,neutral,ta
அட சத்தர் சேத்... விவசாயிகள் செத்து போனால் வறட்சி மாதிரியான சூழ்நிலை வருமா...?,sad,ta
ஓ உன் தொண்டையில் ராஜ்ஜியத்தின் வருவாயே... நீங்களும் அதே கோணத்தில் பார்க்கிறீர்களா?,angry,ta
நடிகை இளம் வயதிலேயே தற்கொலை செய்து கொண்டார்.,sad,ta
"ஓ, நாம் ஏன் மன்னிப்பு கேட்க வேண்டும்?",angry,ta
"மூத்த நடிகரும், மேடை ஆளுமையுமான பிரதீப் பட்வர்தனின் சோகமான மறைவுக்கு இதயப்பூர்வமான இரங்கல்கள்.",sad,ta
"சரஸ்வதி எப்போது, ​​எப்படி இந்த அறிவை வழங்குகிறாள்? இந்த படிக்காத காய்கறி நம்பவில்லை!",angry,ta
அனைத்து அரசியல் கட்சிகளும் தலைவர்களும் இந்திய மக்களை முட்டாளாக்கி அரசியல் சட்டத்தை மீறுகின்றனர்.,angry,ta
அவர்கள் எப்போது வெடிகுண்டு சேர்க்கை செய்வார்கள்?,neutral,ta
ரானே நாம் பார்த்த மிக மோசமான அரசியல்வாதி...,angry,ta
இப்போது இந்த தேர்தல் சின்னமும் காணாமல் போகும் போலிருக்கிறது.,sad,ta
முழுக்க முழுக்க தவறு... மிகவும் முட்டாள்தனமான அறிக்கை,angry,ta
எனக்குத் தெரியும்... அவற்றின் தண்டுகள் பெரியவை,neutral,ta
ஏதேனும் கெளரவமான மீறல்களை நாம் ஏற்றுக்கொள்கிறோமா?,neutral,ta
"அவர்களுக்கு இரண்டு முறை அபராதம் விதிக்க வேண்டும், அது அவசியம்.",angry,ta
ஒரு அர்த்தத்தில் மற்றும் அவரது அன்பான மார்சுபியல் அவர் கூறுகிறார் மற்றும் அது பேசுகிறது ...,angry,ta
"பசி குறியீட்டு மனிதர் காங்கிரஸின் கைகளைப் பிடித்தாலும், இந்த தவறான கூற்றில் உண்மை இருக்கிறது.",angry,ta
நீங்கள் மகாராஷ்டிராவில் அமைச்சரா அல்லது பேரழிவா? இது உங்கள் உரிமை என்று நினைக்கிறீர்களா?,angry,ta
பாகிஸ்தானில் இருந்து வந்து பிரியாணி திருடுகிறீர்களா?,angry,ta
அவரது உறவினர்கள் மீது வருமான வரித்துறை சோதனை,neutral,ta
எதிர்காலத்தில் வாக்களிக்க வேண்டாம் என்று எனது அனைத்து மராட்டிய சகோதர சகோதரிகளையும் கேட்டுக்கொள்கிறேன்.,sad,ta
எனக்கு முன்பே என் தாத்தாவை நீ கொன்றது அநியாயம்,angry,ta
"சொல்லுங்கள், உங்களுக்கு புரியவில்லை, ஏன் உங்கள் அறியாமையை மக்கள் மீது திணிக்கிறீர்கள்?",angry,ta
அதைப் பார்த்துவிட்டு அதிகார கூட்டம் நடத்தச் சொன்னார்கள். உத்தவ் தாக்கரே எந்த வாயிலிருந்து பேசுகிறார்?,happy,ta
இது ஒரு துரோக பாஸ்டர்ட்,angry,ta
பகலில் ஆரம்பித்து இப்போது பகல் முழுவதும் அலறுகிறது,angry,ta
அவர்கள் ஏற்கனவே பயத்தில் எங்களைத் தடுத்துவிட்டார்கள் ...,fear,ta
"மற்ற எல்லா வழிகளும் தோல்வியடையும் போது, அவர்கள் ராமனுக்காகவும் பாகிஸ்தானுக்காகவும் அழுகிறார்கள்",angry,ta
"ஆம், இது மிகவும் தூக்கமில்லாத வேலை…",angry,ta
"ஆம், தாத்தாவின் அப்பா ஒரு திருடன், இந்த துரோகி",angry,ta
இதை அனைத்து சகோதரர்களும் செய்ய வேண்டும்,angry,ta
வாள் வன்முறையா?,neutral,ta
பக்ஷ என்றால் தந்தையின் சொத்தைப் புரிந்துகொள்பவர்களைக் கும்பிடுவது.,angry,ta
மத்தியில் மோடி அரசால் நாட்டின் ஜனநாயகம் பலவீனப்படுகிறது!,sad,ta
மேடம் லோட்கே பாலா சாஹேப் சிவசேனாவில் சேர்ந்தால் அடிமைகள் துரோகி என்று சொல்வார்களா?,angry,ta
முதல்வர் PA உங்கள் காதுக்குக் கீழே விளையாடியதைக் கேட்டேன்... உண்மையா?,happy,ta
"பிஜேபிக்கு என்சிபி 'பெரிய அதிர்ச்சி', 'யா' மாவட்டத்தில் அதிகபட்ச இடங்களில் வெற்றி; பாஜக இடங்கள் மட்டுமே",neutral,ta
சவுரவ் கங்குலியை துன்புறுத்தியதாக பிரதமர் மோடியிடம் மம்தா பானர்ஜி முறையிட்டார்.,neutral,ta
எரு புழுக்களின் விலையும் இதேதான் என்று புடா ட்வீட் செய்துள்ளார்,angry,ta
"மணமகன் தலைவணங்கத் தயாராக இருக்கிறார், ஆனால் அவரது தந்தை சரியான நேரத்தில் திருமணத்தை ரத்து செய்தார்.",happy,ta
ஆனால் பாலா சாஹேப் இந்து மதத்தின் இந்த சக்தியைக் கொண்டிருக்கவில்லை என்று நினைக்கிறீர்களா?,neutral,ta
இது அனைத்து குஜராத்திகளின் பிரச்சனை,angry,ta
"நான் நீரஜ், நீரஜ் சோப்ரா அல்ல",neutral,ta
ஜோதி என்பதும் ஒரு பொதுவான மண்புழு,angry,ta
ஷார்ட்ஸ் கிழிந்து போகிறது என்று ஏற்கனவே தெரிந்ததால் தையல்காரரை அழைத்தேன்.,neutral,ta
உங்கள் தந்தைக்கு அவரது சொந்த செலவில் ஒரு நினைவுச்சின்னம் கட்ட உங்கள் முதலாளியிடம் கேளுங்கள்.,angry,ta
மேலும் கோப்கர் தனது வலுவான மரிஜுவானாவை இன்று கொன்றார் ???,happy,ta
"அகர்வால் (சஜ்வாடி கட்சி) தான் மோடியை அவமானப்படுத்துகிறார், பாஜகவும் அதைப் பற்றி பேசுகிறது",angry,ta
மராத்வாடா பல்கலைக்கழகத்தில் இந்த கழிவுகள் மீது யாராவது கடுமையான நடவடிக்கை எடுப்பார்களா? ஆம் ஆம்,angry,ta
அவர் ஒரு மோசமான தலைவர்,angry,ta
"போசாரிக்கு போ... ஊழல்வாதிகள், அடக்குமுறையாளர்கள் மற்றும் மிரட்சிகள் அனைவரையும் பிடிக்கவும்.. feku-tadiparty ""khajap"".",angry,ta
ஆப்கானிஸ்தானில் தலிபான்களால் சித்திரவதை செய்யப்பட்ட சீக்கியர்கள்!,sad,ta
இதற்கு நல்ல உதாரணம் பச்சை வெங்காயம். பொருளாதாரத்துக்கான நோபல் பரிசை யாரோ அவர் மீது வீசினர்.,angry,ta
முடிவு எடுக்கும்போதுதான் வெளியேற்றம் செய்யப்படும்.,angry,ta
"அதாவது, வோக்ஸ் ஏன் வழி நடத்துகிறார்?",angry,ta
அபயங்கர் அதிக சக்தி வாய்ந்தவர்,fear,ta
உங்கள் மாநிலத்தில் நடுத்தர வர்க்க யானைகள் எதையோ இனிமையாகத் தேடுவது போல...,neutral,ta
இது மிகவும் சோகமான சம்பவம்,sad,ta
அழுகையை கேட்க மிகவும் ஆர்வமாக உள்ளது,happy,ta
திருடன் வாந்தி வெடி என்பார்கள்... பொது அறிவு இல்லாத போது இப்படித்தான் நடக்கும்.,angry,ta
நீ என்ன செய்கிறாய்,angry,ta
"அட, என்ன ஒரு பொய்யான செய்தியை கொடுப்பது... படம் வெளியாகி பார்வையாளர்களின் வரவேற்பை பெற்றுள்ளது",angry,ta
என்ன நடந்தது உங்கள் வயிற்றில் நீங்கள் ஒரு குறும்புக்கார/நரி பென்குயினா?,angry,ta
ஏழு தலைமுறைகளையும் துரோகிகளாக அறிவிக்கவும்,angry,ta
தாக்கரே குழு உங்களை ஷிண்டே குழுவுடன் சமாளித்ததா???,angry,ta
கனமழை காரணமாக புனே நகராட்சி எந்த வகையான விளக்குகளை புனேவில் நிறுவியுள்ளது என்று யூகிக்கவும் - அஜித் பவார்,angry,ta
முகங்கள் தொடங்கிவிட்டன..இப்போது மகாராஷ்டிராவுக்கு தெரியும் குஜராத்தின் கொள்கை எவ்வளவு நல்லது என்று..,angry,ta
ஒரு புகழ்பெற்ற கல்லூரியுடன் அதன் தொடர்பு கல்வி முறைக்கு களங்கத்தை ஏற்படுத்துகிறது,angry,ta
களத்தில் என்ன நடக்கிறது என்பதைக் கண்டறியவும்.,angry,ta
கோபம்… இப்போது அவர்கள் ஏழைப் பெண்ணுக்கு உணவளிக்கிறார்கள்.,angry,ta
அதே பெயர் கொஞ்சம் நடக்குது... குஷிலிக்கு விளக்கம் சொல்ல வந்தான்..,neutral,ta
தைசாஹேப் தூங்குகிறாரா? மகாவிகாஷ் அகாடி வெற்றி பெற்ற அட்டவணை...,happy,ta
அவர் தோர்சேகரின் பக்தர். கடந்த காலங்களில் வாட்ஸ்அப்பில் அதிக அளவில் மெசேஜ்களை அனுப்புவது வழக்கம்.,neutral,ta
சத்ரபதியின் முகத்தில் இன்றும் நல்லகுபேரர்கள் கொள்ளையடித்த கோபம் தெரிகிறது.,angry,ta
ரசிகர்களே இந்த வீடியோவை முதலில் பாருங்கள்...பிறகு பேசுங்கள்.,angry,ta
இப்படி எழுதுவதன் மூலமோ அல்லது பேசுவதன் மூலமோ நீங்கள் அனுதாபத்தைத் தவிர வேறு எதையும் வெளிப்படுத்தவில்லை.,angry,ta
அவர் பெயரை ஏன் படத்திற்கு வைத்தீர்கள் என்று புரியவில்லை.,angry,ta
"மோசமான செய்தி, இந்த விபத்தில் உயிரிழந்த ராணுவ வீரர்களுக்கு பணிவான மரியாதை",sad,ta
ஆனால் இது போல் தெரிகிறது ...,neutral,ta
"அன்புள்ள வாடிக்கையாளரே, சிரமத்திற்கு மன்னிக்கவும், உங்கள் முந்தைய ட்வீட்டுக்கு நாங்கள் பதிலளித்துள்ளோம்.",neutral,ta
எப்பொழுதும் மஞ்சள் புத்தகம் படிப்பது போல் அவர்களிடம் ஆதாரம் இல்லை!,angry,ta
"ஜோடியை சால்வையால் அடிப்பதற்குப் பதிலாக, நீங்கள் அதை முன்னோக்கி அடித்தீர்கள்",angry,ta
இதெல்லாம் கமலாபாயின் கோமாளித்தனத்தால் நடந்தது.,angry,ta
"ஆமாம், நீங்கள் இன்னும் சட்டத்தை நடைமுறைப்படுத்துகிறீர்களா?",angry,ta
நாட்டில் இன்னும் அறிவிக்கப்படாத நெருக்கடி நிலை நீடிக்கிறது,fear,ta
காலம் இப்போது மாறிவிட்டது. இப்போது பெண் குழந்தைகள் இல்லை... இப்போது வேலையில்லாத குழந்தைகள் பெற்றோரின் தோளில் சுமையாக இருக்கிறார்கள்.,sad,ta
இது முரண்பாடாக இருக்க வேண்டும்.,neutral,ta
அது அக்டோபர் மாதம்,angry,ta
இது மிக மோசமானது சார்,angry,ta
துரோகி சட்டமன்ற உறுப்பினர்களை குணமாக்க துரோக கோஷ்டியில் சேர்ந்தாரா?,angry,ta
இது முட்டாள்தனம்...,angry,ta
"ஆம், நடவடிக்கை எடுக்க வேண்டும், ஆனால் அவர் தேச விரோத கோஷங்களை எழுப்பினாரா?",angry,ta
பிம்ப்ரி சின்ச்வாட்டில் கூட... உத்தவ்வும் சேர்ந்தார்... நிறைய அழுதார்.,angry,ta
குறைந்த பட்சம் நடவடிக்கை எடுப்பதற்கான புத்தியைக் கொடுக்க வேண்டும் என்று மோடி ஜியிடம் பிரார்த்தனை செய்தார்.,neutral,ta
"இந்தியா தோற்கவில்லை, இங்கிலாந்து வென்றது",neutral,ta
"உங்கள் பணி ஷிண்டே ஃபத்வார் அத்தை போல் உள்ளது, நீங்கள் மறுப்பு விளையாடுகிறீர்கள்",angry,ta
"கவனம் செலுத்துங்கள், இல்லையெனில் பெரிய பிரச்சனை ஏற்படும்",fear,ta
தகவலை வழங்க விரும்புகிறீர்களா?,neutral,ta
உங்கள் குரேஷி சாஹப்புக்கும் உங்கள் வழிகெட்ட பக்தருக்கும் என்ன நேர்ந்தது...,angry,ta
முன்பே செய்திருக்க வேண்டும் ஆனால் இப்போது இல்லை தோல்வி தவிர்க்க முடியாதது.,sad,ta
"நல்ல சாலைகளில், பொதுமக்களின் கவனத்தைத் தவிர்க்கும் வகையில், கற்கள் தானாகவே வைக்கப்படுகின்றன.",angry,ta
பாஜக சாலையை பிடித்தது,angry,ta
அரசியல் இப்படித்தான் இருந்தது,neutral,ta
மேலும் நாம் அதனால் அவதிப்படுகிறோம்,sad,ta
வேலைகள் இல்லை. அது அவருடைய சதி.,angry,ta
இதையெல்லாம் பார்க்க வேண்டும்,angry,ta
எந்த கட்சி வந்தாலும் சாமானிய மக்களுக்கு எந்த பலனும் இல்லை.,sad,ta
முக்கியமாக உள்துறை அமைச்சர் வேலையில்லாமல் இருக்கிறார்,angry,ta
அஜித் தாதாவுக்கும் பாஜக பதவியேற்றுள்ளது. ஏன் பாஜக துரோகி?,angry,ta
ஹெக்டர் தனக்குத் தெரியாது என்று சொல்கிறாரா?,angry,ta
ட்வீட் என்று நினைத்தேன் அதனால் பதில் வந்தது... மன்னிக்கவும் தோழமையே,neutral,ta
இப்போது கண்ணீரை நிறுத்த முடியாது.,angry,ta
எனக்கு இனி வேண்டாம்,sad,ta
"கத்தியை எடு, அது சரியான செயல்",neutral,ta
இது வரலாறு. மகிமை போய்விட்டது.,sad,ta
ஆட்சியில் இருக்கும்போது வாழைப்பழம் உறிஞ்சும் அமைப்பு...,angry,ta
மேலும் அம்மாவின் தோழியின் முகம் ஏன் கோணலாக இருக்கிறது? நாக்குக்கு அதே பெயர் கிடைப்பது சிரமமாக இருந்தது,angry,ta
தேர்தலில் மக்களை ஏமாற்ற இது ஒரு முக்கியமான காரணியாகும்.,angry,ta
"முழு மகாராஷ்டிராவும் தேவேந்திர ஜியால் பெருமை கொள்கிறது, யார் போலி பத்திரிகையாளர், நம்பிக்கையற்ற பத்திரிகையாளர் என்று நான் உங்களிடம் கேட்கிறேன்.",happy,ta
இது ஒரு மராத்தி கலைஞருக்கு பெருமை சேர்க்கும் விஷயம்.,angry,ta
இது தெரியாமல் மகாராஷ்டிராவில் ஆதிக்க சண்டையில் தேதி கொடுத்து வருகிறார்.,angry,ta
அனைவரையும் பாகிஸ்தானுக்கு அனுப்புங்கள். இப்படிப்பட்ட துரோகிகளுக்கு இந்த நாட்டில் வாழ தகுதி இல்லை.,angry,ta
"வணக்கம், ஏன் சென்றாய்? தடையாக",neutral,ta
"ஆம், அவர்கள் இந்துக்கள், அவர்கள் இந்து வெறுப்பு நிறைந்தவர்கள்.",angry,ta
"பலன்கள் கிடைக்காமல் போனால், திரைமறைவில் அரசியல் செய்து பாஜக நேரடியாக மக்களைத் தூண்டிவிடும் என்றார்.",neutral,ta
"நீ ஏன் பொய் சொல்லக்கூடாது, நீ பள்ளிக்கு சென்றாயா? அவர்களின் கல்வியை இப்போது பறிக்காதீர்கள்",angry,ta
இந்த நபர் முதலமைச்சரை தரக்குறைவான மொழியில் திட்டி உள்ளார். கடும் நடவடிக்கை எடுக்கப்படும் என எதிர்பார்க்கப்படுகிறது,angry,ta
சஹ்யாத்ரி பள்ளி தனியார் பள்ளி என்பதால் தானே மாநகராட்சி தண்ணீர் தொட்டிகளை சுத்தம் செய்வதில்லை.,neutral,ta
"வெற்றி நிச்சயம் இல்லை என, இந்த துரோகிகள் களத்தை விட்டு ஓடுகின்றனர்",angry,ta
"ஒரு கெட்ட கனவுடன் அதிகாலையில் எழுந்தேன், அடுத்த நாள் இப்போது எல்லாம் மகிழ்ச்சியாக இருக்கிறது",happy,ta
"நான் எப்போதாவது சரஸ்பாக் செல்வேன். இப்போது கூட்டம் சத்தம், போக்குவரத்து சத்தம் மட்டுமே வருகிறது.",sad,ta
நீங்கள் பத்திரிகை செய்ய விரும்புகிறீர்களா? அப்படியென்றால் பிட் என்ற பழமொழி ஏன்?,angry,ta
நீங்கள் சொல்ல விரும்புவது வடபாவ் கார்.,angry,ta
தாடி வளர்த்து மோடியாக மாற முயற்சிக்கிறீர்களா? ஆனால் தாடி வளர்ப்பது புத்திசாலித்தனத்தையும் ஞானத்தையும் அதிகரிக்குமா?,angry,ta
"மராத்தி கொலைகாரனாக இருக்காதே, மராத்தியில் வெளிப்படுத்து. எங்களுக்கு இந்த மொழி புரியவில்லை.",neutral,ta
"செமன்யா ஏன் வாலை கட்டிக்கொண்டு உட்கார்ந்திருக்கிறாய், இப்ப பேசாதே.",angry,ta
பலன்கள் சாமானியனைச் சென்றடையவில்லை என்றால் அனைத்தும் பயனற்றவை,sad,ta
எதிர்காலம் நிஜமாகிவிட்டதால் நான் கோபமடைந்தேன்,angry,ta
குழந்தையைப் பார்த்துக்கொள்ளும்படி அவளிடம் கேட்கப்பட்டதில் ஆச்சரியமில்லை... அவளுடைய புராதன ஞானமும் பொது அறிவும் அவளுக்குத் தெரியும்.,neutral,ta
ஐயா ஊழல் அதிகமாகிவிட்டது அதை சரிசெய்யவும்,angry,ta
சாணம் மற்றும் சொந்த சிறுநீரை உட்கொள்ளுங்கள்,angry,ta
கீவ் மற்றும் ஹுசுச் மட்டும் குறிப்பிடும் மேலும் ஐந்து முட்டாள்தனமான ட்வீட்களைப் படித்தால்..,angry,ta
ஜெய்தீப் தாக்கரே யாருடன் இருக்கிறார் என்று சொல்லுங்கள்?,angry,ta
சாந்தா ஷெல் யார் என்று இந்த முட்டாளுக்கு தெரியுமா?,angry,ta
இந்த முட்டாள் மற்றும் முட்டாள் பத்திரிகையாளரால் மக்கள் தவறாக வழிநடத்தப்படுகிறார்கள்,angry,ta
பாலா சாகேப் சிவசேனாவை அவமானப்படுத்துங்கள்.. அப்போது மக்கள் உங்களுக்கு தகுந்த பதிலடி கொடுப்பார்கள்.,angry,ta
புழு போல மெல்ல மெல்ல வெளிவரும் கூழ்...!,angry,ta
கார்த்திகை யாத்திரையின் போது பக்தர்களுக்கு இடையூறு ஏற்படாமல் பார்த்துக் கொள்ள வேண்டும் - மாவட்ட ஆட்சியர் கஜானன் குரவா,neutral,ta
தேசம் பலிகடாவை தோற்கடித்தது என்று முன்பே சொன்னேன்.,sad,ta
வீ ஹாய் ஷு நேனா டை என்கிறாள்,angry,ta
ஃபஸ்னாவிஸும் நானாலா கதர்நாத்தும் மிகச் சிறப்பாகச் செய்திருக்கிறார்கள்,happy,ta
ஓம் சாந்தி என்று கூறி தனது பேச்சை முடித்தார்.,sad,ta
தன்னை விட புத்திசாலி என்று நினைக்கும் கோழைத்தனமான வழக்கறிஞர்.,angry,ta
இப்போது இந்த வதந்தியை பரப்பிய குழுவின் அம்மா அமைச்சராக தாபா ஷிண்டே இருப்பாரா?,happy,ta
என்ன கொண்டு வந்தீர்கள் சார்? அதைப் படித்தபோது மிகவும் வருத்தமாக இருந்தது.,sad,ta
"நஷ்டத்திற்கு பயந்த ராஜ், தாக்கரே மூலம் இந்தத் தொழிலைச் செய்யத் தொடங்கினார்.",fear,ta
"பின்வாங்கி நின்றால் குத்துவிளக்கு திறப்பது உறுதி. வசந்ததா பாட்டீல், யஸ்வந்த ராவ்",angry,ta
என்ன ஒரு மொழி... என்ன ஒரு கலாச்சாரம்!,angry,ta
"பாலா சாகேப் பிரபோதங்கரின் வாரிசு, டோர்சேகர் சொல்வதைக் கேட்காதே, அவன் பெரியவன், அவன் என்ன வேண்டுமானாலும் சொல்கிறான்.",neutral,ta
தாத்தாவுக்கு யோகி ஸ்டைலில் பாடம் கற்பிக்க வேண்டுமா???,angry,ta
"நரேந்திர மோடி நாட்டின் பிரதமர் அல்ல, பாஜகவின் பிரதமர் மட்டுமே. -காங்கிரஸ் மாநில தலைவர் நானா படோலே.",angry,ta
ஐயோ இந்த கோப நரி இன்னும் இருக்கிறதே...இவ்வளவு காலம் எங்கே ஒளிந்து கொண்டிருந்தது,angry,ta
மணீஷ் சிசோடியாவை மோடி அரசு குறிவைப்பது உண்மையில் நியாயமற்றது.,angry,ta
புனித மங்களசூத்திரத்திற்கு எதிராக பைத்தியக்காரத்தனமான மற்றும் காங்கிரஸ் மனப்பான்மை கொண்ட எதிர்ப்பு.,angry,ta
சத்தமில்லாமல் பல கோடி ரூபாய் சம்பாதிக்கிறார்கள்,angry,ta
"ஏய் உபத், அவனுடைய தந்தையின் தரம் இருக்கிறதா?",angry,ta
இப்போது பா.ஜ.க.வினர் எவ்வளவோ தேடியும் அம்பு எடுத்து வெறுங்கையுடன் வந்துள்ளனர்.,neutral,ta
"ஏய் சகோதரர்களே, நீங்கள் மராத்தா மோர்ச்சாவை ஊமை மோர்ச்சா என்று அழைத்தீர்களா?",angry,ta
இது ஒரு மாயை,neutral,ta
சொல்லப்போனால் நான் பூரம்பொலி சாப்பிடுவதில்லை.,neutral,ta
நடக்க விரும்பவில்லை,neutral,ta
அவர் என்னை காயப்படுத்துகிறார்,angry,ta
"அனைத்து பெட்டிகளிலும் டிக் செய்யப்பட்டிருந்தால், நீங்கள் வாக்களிக்க ஆர்வமாக உள்ளீர்களா, ஏன்?",angry,ta
"தண்ணீர் குவியக்கூடாது, நீரேற்றப்பட்ட கெல்ப் வேலை செய்கிறது",happy,ta
இதற்கு மகாராஷ்டிரா மும்பைக்கும் புனேக்கும் அப்பாற்பட்டது என்பதை புரிந்து கொள்ள வேண்டும்.,neutral,ta
ஒர்க் ஃப்ரம் ஹோம் என்றால் ஆபீஸ் வேலையுடன் வீட்டு வேலை... வைத்தகவடி நுஷ்டி,angry,ta
ஒரு நாள் இந்த மேடம்கள் உத்தவ் தாக்கரேவின் சிவசேனாவின் எச்சங்களை நிச்சயம் உடைப்பார்கள்.,angry,ta
ஆனால் ராகுல் காந்தியால் மசூதியில் புல் நேரடியாக வளர்ந்தது. அதை பற்றி????,angry,ta
"மராத்தியில் ஒரு பழமொழி, உடல் என்றால் துணி சுமை என்று பொருள்",neutral,ta
PMC ஐ கேள்வி கேட்க முடியாதவர்களை பற்றி பேசுகிறீர்களா? குழப்பம்,neutral,ta
அதைத்தான் நாம் பணிச்சு (இலை தேள்) என்கிறோம். ஆனால் மக்கள் இறப்பதில்லை.,neutral,ta
