text,sentiment,language
ಜನ ಬಿಜೆಪಿಯನ್ನು ತಿರಸ್ಕರಿಸಿದಂತಿದೆ. ಆದರೂ ಸದ್ಯಕ್ಕೆ.,neutral,kn
"ಸತ್ತಾರ್ ಜೀ, ಮರಾಠವಾಡದ ರೈತರ ಸಂಕಷ್ಟ ನಿಮಗೆ ಅರ್ಥವಾಗಿದೆಯೇ?",sad,kn
ಈ ದೇಶದ ನಿಜವಾದ ವಿಲನ್ ಯಾರು ಎಂಬುದು ದೇಶದ ಪ್ರಜ್ಞಾವಂತ ನಾಗರಿಕರಿಗೆ ತಿಳಿದಿದೆ.,angry,kn
"ವೈಶಾಲಿ ಠಕ್ಕರ್ ಆತ್ಮಹತ್ಯೆ ಪ್ರಕರಣದಲ್ಲಿ ತಲೆಮರೆಸಿಕೊಂಡಿರುವ ಆರೋಪಿ ಪೊಲೀಸ್ ಕಸ್ಟಡಿಯಲ್ಲಿದ್ದಾನೆ, ಆತನಿಗೂ ವೈಶಾಲಿಗೂ ಏನು ಸಂಬಂಧ?",happy,kn
"ಉತ್ತಮ ಸಾಮಾಜಿಕ ಕಾರ್ಯವು ಫಲ ನೀಡುತ್ತದೆ, ನೀವು ಕಡಿಮೆ ಬೀಳುತ್ತೀರಿ",sad,kn
ನಿಮ್ಮ ಈ ಪತ್ರಕರ್ತ ಪತ್ರಿಕೋದ್ಯಮ ತೊರೆದು ಎನ್‌ಸಿಪಿ ಸೇರಿದ್ದಾರೆ.,angry,kn
ಶೇನ್ ಕಿಡ್ ಮಾನಸಿಕ ಗುಲಾಮಗಿರಿಗೆ ಉತ್ತಮ ಉದಾಹರಣೆ.,angry,kn
"ದೇಶದ್ರೋಹಿಗಳೇ, ಗುರಾಣಿ ಮತ್ತು ಕತ್ತಿಯ ಗುರುತನ್ನು ಪಡೆದರೆ ಏನು ಪ್ರಯೋಜನ, ನಿಮ್ಮ ಜೀವನದುದ್ದಕ್ಕೂ ನೀವು ಈ ಹೊದಿಕೆಯ ಅಡಿಯಲ್ಲಿ ಮರೆಮಾಡಲು ಬಯಸುತ್ತೀರಿ.",angry,kn
ಇದು ನಿಜ! ನಾವು ನಮ್ಮ ಬಗ್ಗೆ ನಾಚಿಕೆಪಡಲು ಪ್ರಾರಂಭಿಸುತ್ತಿದ್ದೇವೆ!,sad,kn
ಈ ಭೋಕ ಯಾವಾಗಲೂ ಕೊಳಕಿನಿಂದ ತುಂಬಿರುತ್ತದೆ.,angry,kn
ಇಂದೇ ಕ್ರಮ ಕೈಗೊಳ್ಳುತ್ತಾರೋ ಇಲ್ಲವೋ,neutral,kn
ಅವರು ಯಾವ ರೀತಿಯ ಗಾಂಜಾವನ್ನು ಸೇದುತ್ತಾರೆ? ಈ ಸುದ್ದಿಯವರೇ ಸುದ್ದಿ ಬರೆಯುತ್ತಾರೆ.,angry,kn
"ಇವತ್ತಿನವರೆಗೂ ಕಳ್ಳತನ ಮಾಡಿದ್ದು ಮಕ್ಕಳೇ, ಅಪ್ಪನ ಮನೆಯಲ್ಲಿ ಏಕನಾಥ ಸಿಂದೆ ಕಳ್ಳತನ ಮಾಡುತ್ತಿದ್ದ.",angry,kn
ಸಮಯ ಎಷ್ಟು ?? ಸಾರ್ವಜನಿಕರಿಗಾಗಿ ಕೆಲಸ ಮಾಡುವ ಬದಲು ಮೋದಿಯವರ ಆದೇಶದಂತೆ ಪೂಜೆ ಮಾಡುತ್ತಿದ್ದೀರಾ??,angry,kn
ಇದು ನಿಜವಾಗಿಯೂ ಕೊಳಕು ಆಗಿದೆಯೇ?,angry,kn
"ಟೆಕ್ ಕಂಪನಿಗಳು ""...",happy,kn
"ಈ ಅಭಿಪ್ರಾಯ ಸಂಗ್ರಹವನ್ನು ನೋಡಿ, ದೇಸಾದ್ ವಾಘ್. ಆಗ ನಿಮ್ಮ ಯೋಗ್ಯತೆ ತಿಳಿಯುತ್ತದೆ.",angry,kn
ಈ ದೃಶ್ಯ ಖಂಡಿತ ಮನಕಲಕುವಂತಿದೆ----,sad,kn
ಈ ರಾಜಕಾರಣಿ ಮಹಾರಾಷ್ಟ್ರದ ಪ್ರತಿಷ್ಠೆಯನ್ನು ಹೆಚ್ಚಿಸಿದ್ದಾರೆ,angry,kn
"ಎಂತಹ ಸುಳ್ಳು ಭರವಸೆ ಮೇಡಂ, ಮೋದಿ ಹೀಗೆ ಹೇಳಿದ್ದಕ್ಕೆ ಪುರಾವೆ ಇದೆಯೇ.",angry,kn
ಇದು ತಪ್ಪು ಸರ್,angry,kn
"ಹಿಂದೂಗಳೇ, ಸೆಕ್ಯುಲರಿಸಂ ಎಂಬುದು ಮೂಢನಂಬಿಕೆ ಎಂಬುದನ್ನು ಮರೆಯದಿರಿ.",neutral,kn
ಬಿಜೆಪಿ ನಿಮ್ಮನ್ನು ಏಕೆ ನೇಮಕ ಮಾಡಿದೆ?,angry,kn
ಇದು ಮೇಲ್ ಅಥವಾ ಫ್ಯಾಬ್ರಿಕೇಶನ್?,neutral,kn
"ವರ್ಷಗಳ ಕಾಲ ಒಟ್ಟಿಗೆ ವಾಸಿಸುತ್ತಿದ್ದಾಗ, ಅವರ ಕೌನ್ಸಿಲರ್ ಡಿಯೋನಾರ್ ಡಂಪಿಂಗ್ ಗ್ರೌಂಡ್‌ನ ಕಸವನ್ನು ತಿನ್ನುತ್ತಿದ್ದರು.",angry,kn
"ಅದೃಷ್ಟವಶಾತ್, ಕಂಪ್ಯೂಟರ್ ನಕಲು ಸಹ ಸೇರಿದೆ, ಇಲ್ಲದಿದ್ದರೆ ನಾನು ಏನನ್ನೂ ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಗುತ್ತಿರಲಿಲ್ಲ. ಮೊಬೈಲ್ ಕೊಟ್ಟೆ??!!",neutral,kn
"ಮುಂಬೈನ ರಸ್ತೆಗಳು ಗುಂಡಿ ಮುಕ್ತವಲ್ಲ, ಗೌಡಬಂಗ್ಲಾ.. ಕಳಪೆ ಗುಣಮಟ್ಟದ ಕಾಮಗಾರಿ..",angry,kn
"ಡಾರ್ಕ್ ಲೇಡಿ, ಪೆಡ್ನೇಕರ್ ಚಿಕ್ಕಮ್ಮ ಬೊಗಳಿದಳು?",angry,kn
ಏನೇ ಹೇಳಿದರೂ ಬಿಜೆಪಿ ವಶವಾಗುತ್ತದೆ.,angry,kn
ಇದು ನಿಮ್ಮ ಸರ್ಕಾರದ ಅವಧಿಯಲ್ಲಿ ನಡೆದಿದೆ...ನಿಮ್ಮ ಬಳಿ ಸುಳ್ಳು ಇದೆ,angry,kn
ನಾನು ಅಂಧೇರಿ ಪಾಟ್ ಚುನಾವಣಾ ಅಸೆಂಬ್ಲಿಯಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದೇನೆ ಇದು ಗೂಗಲ್ ಆಗಿದೆ,neutral,kn
"""ನಿನ್ನೆ ತುಂಬಾ ಅವ್ಯವಸ್ಥೆ...""",neutral,kn
ಈ ಜನರು ಖಾಲಿಯಾಗಿದ್ದಾರೆ ...,angry,kn
ನಿನಗೆ ಉದ್ಧವ್ ಇಷ್ಟವಿಲ್ಲದಿದ್ದರೆ ಚಿನ್ನಾನನ್ನು ಹೇಗೆ ಇಷ್ಟಪಡಬಹುದು?,angry,kn
"ನಿನ್ನೆ ಉಷ್ಟಿ ಬಿರಿಯಾದಲ್ಲಿ ಲಾಲ್ಚಾಟ್ಯ ಎಲುಬುಗಳನ್ನು ಜಗಿಯಿದಾಗ, ಅವರು ವಾಂತಿ ಮಾಡಲು ಪ್ರಾರಂಭಿಸಿದರು.",angry,kn
ಅಧಿಕಾರಕ್ಕಾಗಿ ಮಣ್ಣು ತಿನ್ನುವ ಸಂಪ್ರದಾಯವಿದೆ!,angry,kn
ಯುವಕರನ್ನು ಹಿಂಬಾಲಿಸುತ್ತಿದೆ ಕೆಟ್ಟ ಚಕ್ರ!,fear,kn
ಜಿತಾನೆ ನನ್ನನ್ನು ಬ್ಲಾಕ್ ಮಾಡಿದ್ದಾಳೆ,neutral,kn
ಅಯ್ಯೋ ಸತ್ತಾರ್ ಶೇಠ್... ರೈತರು ಸತ್ತರೆ ಬರದ ಪರಿಸ್ಥಿತಿ ಬರುತ್ತದಾ...?,sad,kn
"ಓಹ್, ನಿಮ್ಮ ಧ್ವನಿಯಲ್ಲಿ ರಾಜ್ಯದ ಆದಾಯ... ನೀವೂ ಅದೇ ದೃಷ್ಟಿಕೋನದಿಂದ ನೋಡುತ್ತಿದ್ದೀರಾ?",angry,kn
ಈ ನಟಿ ಚಿಕ್ಕ ವಯಸ್ಸಿನಲ್ಲೇ ಆತ್ಮಹತ್ಯೆ ಮಾಡಿಕೊಂಡಿದ್ದಾರೆ.,sad,kn
"ಓಹ್, ನಾವೇಕೆ ಕ್ಷಮೆ ಕೇಳಬೇಕು?",angry,kn
ಖ್ಯಾತ ನಟ ಮತ್ತು ಹಿರಿಯ ರಂಗಕರ್ಮಿ ಪ್ರದೀಪ್ ಪಟವರ್ಧನ್ ಅವರ ದುರಂತ ನಿಧನಕ್ಕೆ ಭಾವಪೂರ್ಣ ಶ್ರದ್ಧಾಂಜಲಿ.,sad,kn
ಸರಸ್ವತಿ ಈ ಜ್ಞಾನವನ್ನು ಯಾವಾಗ ಮತ್ತು ಹೇಗೆ ನೀಡುತ್ತಾಳೆ? ಈ ಅವಿದ್ಯಾವಂತ ತರಕಾರಿ ಅದನ್ನು ನಂಬುವುದಿಲ್ಲ!,angry,kn
ಎಲ್ಲಾ ರಾಜಕೀಯ ಪಕ್ಷಗಳು ಮತ್ತು ನಾಯಕರು ಭಾರತೀಯ ಜನರನ್ನು ಮರುಳು ಮಾಡುತ್ತಿದ್ದಾರೆ ಮತ್ತು ಸಂವಿಧಾನವನ್ನು ಉಲ್ಲಂಘಿಸುತ್ತಿದ್ದಾರೆ.,angry,kn
ಅವರು ಬಾಂಬ್ ಸ್ಫೋಟಿಸುತ್ತಿದ್ದ ವಿಲೀನವನ್ನು ಯಾವಾಗ ಮಾಡುತ್ತಾರೆ?,neutral,kn
ರಾಣೆ ನಾವು ಕಂಡ ಅತ್ಯಂತ ಕೆಟ್ಟ ರಾಜಕಾರಣಿ...,angry,kn
ಈಗ ಈ ಚುನಾವಣಾ ಚಿಹ್ನೆಯೂ ಕೈ ತಪ್ಪಲಿದೆಯಂತೆ.,sad,kn
ಸಂಪೂರ್ಣವಾಗಿ ತಪ್ಪು... ನಿಜಕ್ಕೂ ಮೂರ್ಖತನದ ಹೇಳಿಕೆ,angry,kn
ನನಗೆ ಗೊತ್ತು... ಅವುಗಳ ಕಾಂಡಗಳು ತುಂಬಾ ದೊಡ್ಡದಾಗಿದೆ,neutral,kn
ನಾವು ಗೌರವಾನ್ವಿತ ಯಾವುದನ್ನಾದರೂ ಅಧಿಕವಾಗಿ ಸ್ವೀಕರಿಸುತ್ತೇವೆಯೇ?,neutral,kn
"ಅವರಿಗೆ ಡಬಲ್ ದಂಡ ವಿಧಿಸಬೇಕು, ಇದು ಅಗತ್ಯ.",angry,kn
ಸುಬೋಧ್ ಭಾವೆ ಮತ್ತು ಅವರ ಪ್ರೀತಿಯ ಮಾರ್ಸ್ಪಿಯಲ್ ಅವರು ಹೇಳುತ್ತಾರೆ ಮತ್ತು ಅದು ಮಾತನಾಡುತ್ತದೆ...,angry,kn
"ಹಂಗರ್ ಇಂಡೆಕ್ಸ್ ವ್ಯಕ್ತಿ ಕಾಂಗ್ರೆಸ್ ಅನ್ನು ಹಿಡಿದಿರಬಹುದು, ಇದು ತಪ್ಪುದಾರಿಗೆಳೆಯುವ ಸತ್ಯ.",angry,kn
ನೀವು ಮಂತ್ರಿಯೋ ಅಥವಾ ಮಹಾರಾಷ್ಟ್ರಕ್ಕೆ ಆಪತ್ತೋ? ನೀವು ನಿಮ್ಮ ಸರಿಯಾದ ಮನಸ್ಸಿನಲ್ಲಿದ್ದೀರಾ?,angry,kn
ನೀನು ಪಾಕಿಸ್ತಾನದಿಂದ ಬಂದು ಬಿರಿಯಾನಿ ಕದಿಯುತ್ತಿದ್ದೀಯಾ?,angry,kn
ಅವರ ಸಂಬಂಧಿಕರ ಮೇಲೆ ಆದಾಯ ತೆರಿಗೆ ದಾಳಿ,neutral,kn
ನನ್ನ ಎಲ್ಲಾ ಮರಾಠ ಸಹೋದರರು ಮತ್ತು ಸಹೋದರಿಯರು ಭವಿಷ್ಯದಲ್ಲಿ ಮತ ಚಲಾಯಿಸದಂತೆ ನಾನು ವಿನಂತಿಸುತ್ತೇನೆ.,sad,kn
ನಾನು ಮೊದಲು ಅಜ್ಜನನ್ನು ಕೊಂದಿದ್ದು ಅನ್ಯಾಯ,angry,kn
"ಹೇಳಿ, ನಿಮಗೆ ಅರ್ಥವಾಗುತ್ತಿಲ್ಲ, ನಿಮ್ಮ ಅಜ್ಞಾನವನ್ನು ಸಾರ್ವಜನಿಕರ ಮೇಲೆ ಏಕೆ ಹೇರುತ್ತೀರಿ?",angry,kn
ಇದನ್ನು ಕಂಡ ಪವಾರ್ ಸಭೆ ನಡೆಸಿ ಮನವಿ ಮಾಡಿದರು. ಉದ್ಧವ್ ಠಾಕ್ರೆ ಯಾವ ಬಾಯಿಂದ ಮಾತನಾಡುತ್ತಾರೆ?,happy,kn
ಇದು ದೇಶದ್ರೋಹಿ ಬಾಸ್ಟರ್ಡ್,angry,kn
ಇದು ಹಗಲಿನಲ್ಲಿ ಪ್ರಾರಂಭವಾಯಿತು ಮತ್ತು ಈಗ ಇಡೀ ದಿನ ಬೊಗಳುತ್ತದೆ,angry,kn
ಅವರು ಈಗಾಗಲೇ ಭಯದಿಂದ ನಮ್ಮನ್ನು ನಿರ್ಬಂಧಿಸಿದ್ದಾರೆ ...,fear,kn
"ಇತರ ಎಲ್ಲಾ ಮಾರ್ಗಗಳು ವಿಫಲವಾದಾಗ, ಅವರು ರಾಮ ಮತ್ತು ಪಾಕಿಸ್ತಾನಕ್ಕಾಗಿ ಅಳುತ್ತಾರೆ",angry,kn
"ಹೌದು, ಇದು ತುಂಬಾ ನಿದ್ರಾಜನಕ ಕ್ರಿಯೆ...",angry,kn
"ಹೌದು, ಅಜ್ಜ ಅಪ್ಪ ಕಳ್ಳ, ಇವನು ದೇಶದ್ರೋಹಿ",angry,kn
ಸಹೋದರರು ಮಾಡಬೇಕಾಗಿರುವುದು ಇಷ್ಟೇ,angry,kn
ಕತ್ತಿ ಹಿಡಿಯುವುದೆಂದರೆ ಹಿಂಸೆಯೇ?,neutral,kn
ಪಕ್ಷ ಎಂದರೆ ತಂದೆಯ ಆಸ್ತಿಯನ್ನು ಅರ್ಥಮಾಡಿಕೊಂಡವರಿಗೆ ಸಾಷ್ಟಾಂಗ ಪ್ರಣಾಮ.,angry,kn
ಕೇಂದ್ರದ ಮೋದಿ ಸರಕಾರದಿಂದ ದೇಶದ ಪ್ರಜಾಪ್ರಭುತ್ವ ದುರ್ಬಲಗೊಳ್ಳುತ್ತಿದೆ!,sad,kn
ಲಟ್ಕೆ ಮೇಡಂ ಬಾಳಾ ಸಾಹೇಬರ ಶಿವಸೇನೆಗೆ ಸೇರಿದರೆ ಗುಲಾಮರು ಅವಳನ್ನು ದೇಶದ್ರೋಹಿ ಎಂದು ಕರೆಯುತ್ತಾರೆಯೇ?,angry,kn
ಮುಖ್ಯಮಂತ್ರಿ ಪಿಎ ನಿಮ್ಮ ಕಿವಿಯ ಕೆಳಗೆ ಆಡಿದ್ದು ಕೇಳಿದೆ...ನಿಜವೇ?,happy,kn
"ಬಿಜೆಪಿಗೆ ಎನ್‌ಸಿಪಿಯ 'ದೊಡ್ಡ ಹೊಡೆತ', 'ಯಾ' ಜಿಲ್ಲೆಯ ಹೆಚ್ಚಿನ ಸ್ಥಾನಗಳನ್ನು ಗೆದ್ದಿದೆ; ಬಿಜೆಪಿಗೆ ಸೀಟು ಮಾತ್ರ",neutral,kn
ಸೌರವ್ ಗಂಗೂಲಿಗೆ ಕಿರುಕುಳ ನೀಡಲಾಗುತ್ತಿದೆ ಎಂದು ಆರೋಪಿಸಿ ಪ್ರಧಾನಿ ಮೋದಿಗೆ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಮನವಿ,neutral,kn
"ಸಗಣಿ ಹುಳುಗಳ ಬೆಲೆ ಅಷ್ಟೇ, ಟ್ವೀಟ್‌ಗಳು ಬುಡಕ್ಕೆ ಬೆಂಕಿ ಹಚ್ಚಿದವು",angry,kn
ವರನು ಮಂಡಿಯೂರಲು ಸಿದ್ಧನಾಗಿದ್ದನು ಆದರೆ ಅವನ ತಂದೆ ಸರಿಯಾದ ಕ್ಷಣದಲ್ಲಿ ಮದುವೆಯನ್ನು ಮುರಿದರು.,happy,kn
ಹಾಗಾದರೆ ಬಾಳಾ ಸಾಹೇಬರ ಹಿಂದುತ್ವಕ್ಕೆ ಈ ಶಕ್ತಿ ಇರಲಿಲ್ಲ ಎಂದು ನೀವು ಭಾವಿಸುತ್ತೀರಾ...,neutral,kn
ಇದು ಎಲ್ಲಾ ಗುಜರಾತಿಗಳ ಸಮಸ್ಯೆ,angry,kn
"ನಾನು ನೀರಜ್, ನೀರಜ್ ಚೋಪ್ರಾ ಅಲ್ಲ",neutral,kn
ಟಾರ್ಚ್ ಕೂಡ ವಿಶಿಷ್ಟವಾದ ಎರೆಹುಳುವಾಗಿತ್ತು,angry,kn
ಶಾರ್ಟ್ಸ್ ಹರಿದುಹೋಗುತ್ತದೆ ಎಂದು ತಿಳಿದಿದ್ದರಿಂದ ಮೊದಲೇ ಟೈಲರ್‌ಗೆ ಕರೆ ಮಾಡಿದೆ.,neutral,kn
ನಿಮ್ಮ ತಂದೆಗೆ ಅವರ ಸ್ವಂತ ಖರ್ಚಿನಲ್ಲಿ ಸ್ಮಾರಕವನ್ನು ನಿರ್ಮಿಸಲು ನಿಮ್ಮ ಬಾಸ್ ಅನ್ನು ಕೇಳಿ.,angry,kn
ಮತ್ತು ಖೋಪ್ಕರ್ ತನ್ನ ಪಾಲಿನ ಗಟ್ಟಿಯಾದ ಗಾಂಜಾವನ್ನು ಇಂದು ಕೊಂದನೇ???,happy,kn
"ಮೋದಿಯನ್ನು ಅವಮಾನಿಸುವವರು ಅಗರ್ವಾಲ್ (ಸಮಾಜವಾದಿ ಪಕ್ಷ) ಮಾತ್ರವೇ, ಬಿಜೆಪಿಯಲ್ಲೂ ಈ ಬಗ್ಗೆ ಮಾತನಾಡುತ್ತಾರೆ",angry,kn
ಮರಾಠವಾಡ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದಲ್ಲಿ ನಡೆಯುತ್ತಿರುವ ಈ ವ್ಯರ್ಥದ ಬಗ್ಗೆ ಯಾರಾದರೂ ದೃಢವಾದ ಕ್ರಮಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತಾರೆಯೇ? ಹೌದು. ಹೌದು.,angry,kn
ಇದು ಅತ್ಯಂತ ಕೆಟ್ಟ ನಾಯಕ,angry,kn
"ಭೋಸರಿಗೆ ಹೋಗು...ಎಲ್ಲ ಭ್ರಷ್ಟರು, ದಬ್ಬಾಳಿಕೆಗಾರರು ಕೈವಶ ಮಾಡಿಕೊಂಡಿದ್ದು ಮರೀಚಿಕೆಗಳು...ಫೇಕು-ತಾಡಿಪರ ಪಕ್ಷ ""ಖಜಾಪ್""",angry,kn
ಅಫ್ಘಾನಿಸ್ತಾನದಲ್ಲಿ ತಾಲಿಬಾನಿಗಳಿಂದ ಸಿಖ್ಖರಿಗೆ ಚಿತ್ರಹಿಂಸೆ!,sad,kn
ಇದಕ್ಕೆ ಉತ್ತಮ ಉದಾಹರಣೆ ಹಸಿ ಈರುಳ್ಳಿ. ಯಾರಾದರೂ ಅರ್ಥಶಾಸ್ತ್ರದ ನೊಬೆಲ್ ಪ್ರಶಸ್ತಿಯನ್ನು ಅವನ ಮೇಲೆ ಎಸೆಯಬೇಕು.,angry,kn
ಒಮ್ಮೆ ನಿರ್ಧಾರ ತೆಗೆದುಕೊಂಡರೆ ಬಹಿಷ್ಕಾರ ಬಹಿಷ್ಕಾರ.,angry,kn
"ಅಂದರೆ, ಭಕಗಳು ಏಕೆ ದಾರಿ ತೋರಬೇಕು?",angry,kn
ಅಭ್ಯಂಕರ್ ಹೆಚ್ಚು ಭೀಕರ,fear,kn
ನಿಮ್ಮ ರಾಜ್ಯದ ಮಧ್ಯಮ ವರ್ಗದ ಆನೆಯು ಸಿಹಿಯನ್ನು ಕಂಡುಕೊಂಡಂತೆ...,neutral,kn
ಇದೊಂದು ಅತ್ಯಂತ ದುರದೃಷ್ಟಕರ ಘಟನೆ,sad,kn
ಕೂಗು ಕೇಳಲು ತುಂಬಾ ಉತ್ಸುಕನಾಗಿದ್ದಾನೆ,happy,kn
ಇದನ್ನೇ ಕಳ್ಳ ವಾಂತಿ ಬಾಂಬ್ ಅಂತಾರೆ... ಕಾಮನ್ ಸೆನ್ಸ್ ಇಲ್ಲದಿದ್ದರೆ ಹೀಗಾಗುತ್ತೆ.,angry,kn
ನೀವು ಏನು ಮಾಡುತ್ತಿದ್ದೀರಿ?,angry,kn
"ಓಹ್, ಎಷ್ಟು ಫೇಕ್ ನ್ಯೂಸ್ ಕೊಡ್ತೀರಿ... ಸಿನಿಮಾ ರಿಲೀಸ್ ಮತ್ತು ಪ್ರೇಕ್ಷಕರ ಪ್ರತಿಕ್ರಿಯೆ",angry,kn
ನಿಮ್ಮ ಹೊಟ್ಟೆಗೆ ಏನಾಯಿತು? ನೀವು ನಾಟಿ/ನೆಕ್ಕುವ ಪೆಂಗ್ವಿನ್ ಆಗಿದ್ದೀರಾ?,angry,kn
ಎಲ್ಲಾ ಏಳು ತಲೆಮಾರುಗಳನ್ನು ದೇಶದ್ರೋಹಿಗಳೆಂದು ಘೋಷಿಸಿ,angry,kn
ಠಾಕ್ರೆ ಗುಂಪು ನಿಮಗೆ ಶಿಂಧೆ ಗುಂಪಿನೊಂದಿಗೆ ಒಪ್ಪಂದವನ್ನು ನೀಡಿದೆಯೇ ???,angry,kn
"ಭಾರೀ ಮಳೆಯಿಂದಾಗಿ, ಪುಣೆ ಪುರಸಭೆಯು ಪುಣೆಯಲ್ಲಿ ಯಾವ ರೀತಿಯ ದೀಪಗಳನ್ನು ಅಳವಡಿಸಿದೆ ಎಂದು ಅಂದಾಜಿಸಬಹುದು - ಅಜಿತ್ ಪವಾರ್",angry,kn
ಮುಖಸ್ತುತಿ ಶುರುವಾಗಿದೆ.. ಗುಜರಾತಿನ ನೀತಿ ಎಷ್ಟು ಒಳ್ಳೆಯದೆಂದು ಈಗ ಮಹಾರಾಷ್ಟ್ರಕ್ಕೆ ಗೊತ್ತಾಗುತ್ತದೆ..,angry,kn
ಪ್ರತಿಷ್ಠಿತ ಕಾಲೇಜನ್ನೂ ಒಳಗೊಂಡಿರುವುದು ಶಿಕ್ಷಣ ವ್ಯವಸ್ಥೆಗೆ ಕಳಂಕ ತರುತ್ತದೆ,angry,kn
ಮೈದಾನದಲ್ಲಿ ಏನಾಗುತ್ತಿದೆ ಎಂಬುದು ನಿಮಗೆ ತಿಳಿದಿದೆ.,angry,kn
ಕೋಪಗೊಂಡಿತು ... ಈಗ ಅವರು ಬಡ ಹುಡುಗಿಗೆ ಆಹಾರವನ್ನು ನೀಡುತ್ತಾರೆ.,angry,kn
ಅದೇ ಹೆಸರು ಸ್ವಲ್ಪ ಆಗುತ್ತಿದೆ...ಅವಳು ಖುಶಾಲಿಯನ್ನು ಒಪ್ಪಿಸಲು ಬಂದಿದ್ದಳು..,neutral,kn
ತೈಸಾಹೇಬರು ನಿದ್ರೆಗೆ ಜಾರಿದರಾ? ಮಹಾವಿಕಾಸ್ ಅಘಾಡಿ ಗೆದ್ದ ಟ್ಯಾಬ್ಲೋ ಎಲ್ಲಿದೆ...,happy,kn
ಇವನು ಭಕ್ತ ತೋರ್ಸೇಕರ್.. ಈ ಹಿಂದೆ ವಾಟ್ಸಾಪ್ ನಲ್ಲಿ ಭಾರೀ ಸಂದೇಶಗಳನ್ನು ಕಳುಹಿಸುತ್ತಿದ್ದ.,neutral,kn
ಕಪ್ಪು ಟೋಪಿ ಜನರು ಛತ್ರಪತಿಯ ಮುಖವನ್ನು ಲೂಟಿ ಮಾಡುವುದರ ವಿರುದ್ಧ ಇನ್ನೂ ದ್ವೇಷವನ್ನು ಹೊಂದಿದ್ದಾರೆ.,angry,kn
ಭಕ್ತರೇ ಮೊದಲು ಈ ವಿಡಿಯೋ ನೋಡಿ...ನಂತರ ಮಾತನಾಡಿ.,angry,kn
"ಈ ರೀತಿ ಬರೆಯುವ ಅಥವಾ ಮಾತನಾಡುವ ಮೂಲಕ, ನೀವು ಕೇವಲ ಸಹಾನುಭೂತಿಯನ್ನು ತೋರಿಸುತ್ತಿದ್ದೀರಿ ಮತ್ತು ಬೇರೇನೂ ಅಲ್ಲ.",angry,kn
ಅವರನ್ನು ಗೌರವಿಸುವ ಫೋಟೋಗೆ ನೀವು ಏಕೆ ಶೀರ್ಷಿಕೆ ನೀಡಿದ್ದೀರಿ ಎಂಬುದು ನನಗೆ ಅರ್ಥವಾಗುತ್ತಿಲ್ಲ.,angry,kn
