text,sentiment,language
সেই থাপার খোঁপা গলায় কদর নেই। ভক্তদের খোলা ভালবাসার আশ্বাস দেওয়া হয়।,angry,bn
"কেন, এটা ভুল পছন্দ হতে হবে. রাজবংশ কাজ করবে না",angry,bn
"সারা জীবন ইফতার পার্টিতে কাটানোর পর, যখন ধ্বংস ঘনিয়ে এসেছে, তখন একজন হিন্দু হওয়ার মূল্য বুঝতে পারে।",angry,bn
"সে মরেনি, দাদা... সে ঘেউ ঘেউ করছে... সে শুধু ঘেউ ঘেউ করছে...",angry,bn
নীল কলা ঠিক আছে কিন্তু মুখ কালো করেছ কেন?,angry,bn
"আপনি আপনার শিশুকে নিয়ে যাওয়ার জন্য প্রস্তুত হওয়ার সাথে সাথেই এই ধরনের বকবক শুরু হয়, তারপর...",angry,bn
বিশ্বাসঘাতকতা ও তার ট্যাঙ্কের টাকা দুর্নীতিবাজদের হাতে তুলে দেওয়ার জন্য লোকখত ও পুরস্কারে ভূষিত,angry,bn
"আমাদের উদ্ধব বালা সাহেবের শিবসেনা...মশাল জ্বালিয়েছে, আমরা তোমার মতো বিশ্বাসঘাতকদের পুড়িয়ে মারা করব।",angry,bn
এসব করার আগে একটা চড় মারা হবে,angry,bn
সেখানে কি শিবসেনা নেই? বিশ্বাসঘাতকরা এটা দেখে না,angry,bn
এটা সত্যিই চমৎকার যে এই সমস্ত সামাজিক মিডিয়া প্রভাবশালীরা রসিকতা করছে,angry,bn
আপনি কি এই ভাতা পাওয়ার যোগ্য?,angry,bn
"জনগণের প্রতিবাদ হওয়া উচিত, কঠোর ব্যবস্থা নেওয়া উচিত...এই সংগঠনটি বিলুপ্ত করা উচিত।",angry,bn
"তাই আমরাও আপনার মতো খালি হাতে, আপনি অর্থ উপার্জন করতে চান এবং আমরা কাজ করতে চাই...",angry,bn
আপনি যেভাবে খেলেন তাতে কি আপনি বিব্রত?,angry,bn
এই লোক মহারাষ্ট্রে খরা ডেকে আনবে,angry,bn
ব্যর্থতার তোষামোদ করার দায়ে তিন সাংবাদিককে কারাগারে পাঠানো হয়েছে বলে জানা গেছে।,angry,bn
"হে জ্ঞানী, সেই রত্নগিরির ছেলেকেও শেখাও।",angry,bn
আর নোংরামির নিচে অন্ধকার হলো জলশিওয়ার কেলেঙ্কারি,angry,bn
গণিত মানে আপনার মনের বাইরে!,angry,bn
কেন বছরের পর বছর ভিক্ষা করতে গেলেন মাতোশ্রী?,angry,bn
"বুদ্ধিমত্তার ক্রমাগত উন্নতির প্রয়োজন আছে, দাসা জি!! তুমিও পাপ্পুর মত",angry,bn
একেবারে। এই লোকদের কারণে আপনার তথ্য ফাঁস হয়ে যায়।,angry,bn
সুপ্রিম কোর্টে সারাদিন কাটানোর দরকার নেই। সকালে রেজাল্ট দেওয়ার পর ফ্রি হতে চেয়েছিলাম।,angry,bn
"এটা ভুল...এটা সহানুভূতি নয়, এটা আনুগত্যের আগ্নেয়গিরি।",angry,bn
দাদা তার গুরুর মত একজন অন্ধ ভক্ত..তার হিন্দুত্ব তাকে এই শিক্ষা দেয়..,angry,bn
"'একলে কা কাণ্ড' মানে কী, এই + খোলা শত লাটকেরা বলছে।",angry,bn
চোরাশিকারিদের কারণে দাম বেড়েছে..আর ভক্তরা মাটন কিনতে পারছে না।,angry,bn
মিউনিসিপ্যাল ​​কর্পোরেশন কমিশনার ইচ্ছাকৃতভাবে এমন আচরণ করেছেন...সরকার ইচ্ছাকৃতভাবে পদত্যাগ প্রত্যাখ্যান করেছে।,angry,bn
ওই দলের নেতারা বিভ্রান্ত দেখাচ্ছে।,angry,bn
সাভারকার নিয়ে বিতর্কের পর থেকে আমরা এই প্রসন্নকে দেখিনি।,angry,bn
"স্যার, এমন ভীতু ""আপ্পে"" হবেন না। অন্যদের কথাও ভাবুন...",angry,bn
এখন একনাথ শিন্ডের কাছ থেকে দূরদর্শিতা আশা করা খুব বেশি,angry,bn
বিশ্বাসঘাতকরা বালা সাহেবের নাম নেওয়ার যোগ্য নয়।,angry,bn
এই প্রবণতাকে সময়মতো গুড়িয়ে দিতে হবে।,angry,bn
Tweezers এটা ঠিক করবে না. এটা একটা সমস্যা। হিন্দুর রক্ত ​​পান করে।,angry,bn
"সংঘোটি কেন লাফ দেবে, ইতিমধ্যেই রাহুল গান্ধীর ভারত জোড়ো যাত্রা সংঘোতির মধ্যে বিভাজন তৈরি করেছে...",angry,bn
বিজেপি পুনে মিউনিসিপ্যাল ​​কর্পোরেশন লুট করলে এটাই হবে,angry,bn
কেউ বলবে না বালাসাহেবের বাহিনী... সবাই বলবে মিন্ডে গ্রুপ।,angry,bn
"বাবা আর মানুষ একসাথে যতই ষড়যন্ত্র করুক না কেন, তারা অবশ্যই ধ্বংসের মুখে পড়বে...!!!!!!",angry,bn
'মূল্য দিয়ে শিবসেনা ভেঙেছে বিজেপি'; জয়ন্ত পটলের অভিযোগ,angry,bn
"হ্যালো বলুন, আপনি সেখানে ছিলেন? ব্যাপারটা কি?",angry,bn
...তাহলে কাউকে জিজ্ঞেস করবে না! পরমাণু হুমকির বিষয়ে পুতিনকে ব্রিফ করেন বাইডেন,angry,bn
"আরে, আমি তখন আপনার খারাপ মানসিকতা দেখেছি, তাই আমি একটি টুইট লেখার সিদ্ধান্ত নিয়েছি",angry,bn
"শুনুন, বিজেপির বড় ভুল ধারণা হল ""আমি ফিরে আসব"" কখনই সম্ভব নয়!!!",angry,bn
এই পুলিশ মারধরের যোগ্য,angry,bn
জয়ন্ত পাটিলার বউ ওকে আর আপনাকে বিশ্বাস করে না,angry,bn
"আমাদের স্যার জানুয়ারি থেকে জুন পর্যন্ত মুখ্যমন্ত্রী ছিলেন, তাহলে আত্মহত্যার ঘটনা ঘটল কীভাবে?",angry,bn
এটি তার একটি অংশ যা অন্ধ ভক্তদের অনেক হত্যা করবে।,angry,bn
"এটাকে শক বলে না, কান্না বলে। পুরুষরা এভাবে কাঁদে না। সামান্য ক্ষত",angry,bn
"এখন কেন নয়, মহারাষ্ট্রের শিল্প গুজরাতে যাবে...!",angry,bn
এই জাল,angry,bn
আপনার কাছে যারা আসে তারা বোকা,angry,bn
"ওহ, আমরা কেন ক্ষমা চাইব?",angry,bn
এই চোর... জামিনে... এই ফুল বিক্রেতা...,angry,bn
সাত প্রজন্মের সবাইকে বিশ্বাসঘাতক ঘোষণা করুন,angry,bn
"ছেলেটি বিশ্বাসঘাতক, লোভী, খুনি, অহংকারী এবং অলস। আজাদ বাবুরাও!",angry,bn
"এই ডোজ দিয়ে ওয়াগলের গলদও সেরে যাবে, লাই বলছিলেন।",angry,bn
বিশ্বাসঘাতকের জন্য একটি মশাল আছে,angry,bn
এখন এই গোবর গুণ্ডারা এমন অবস্থা বজায় রাখতে শুরু করেছে... এটা আমরা কিভাবে সহ্য করব?,angry,bn
এটা আপনার মূল্য ছিল?,angry,bn
কেন আপনি এটা দেখিয়ে নির্যাতন করবেন...??,angry,bn
তাহলে এই তথাকথিত হিন্দু দলের লোকেরা কাকে বাঁচাচ্ছিল?,angry,bn
কেন তারা এটা বন্ধ করেনি?,angry,bn
"নপুংসক কি, ভোঁসলে?",angry,bn
"এখন আমাদের এইসব বিপথগামী কুকুর থেকে শিক্ষা নিতে হবে, আমরা প্রতিদিন এই ধরনের কুকুর তাড়াই",angry,bn
তোমার চিন্তায় একটা চুলকানি আছে,angry,bn
মরে গেলে কবর দাও,angry,bn
"যখন একটি দল ভুল হাতে পড়ে, তখন এটি ঘটে ...",angry,bn
এমনকি সেই বছর থেকে এমন কেউ একজন কর্মী হিসাবে অনুসারী অর্জন করতে বেরিয়েছিল। কি একটি কাকতালীয়,angry,bn
মশাল নির্বাচনী প্রতীকের সাফল্য তারা সহ্য করতে পারছেন না,angry,bn
এটা সেইসব মানুষের মধ্যেও সত্য... যারা কারোর নয়... শুধু নিজের স্বার্থপরতা...!!!,angry,bn
একা ভিক্ষা করতে গেলে ছোট মেয়েকে নিয়ে গেলেন কেন?,angry,bn
এরাই প্রকৃত শিব সৈনিক যারা শতাংশ গণনা করে...,angry,bn
"ব্ল্যাকবোর্ড: এটাকে শিখ দাঙ্গা বলবেন না, এটা একটা গণহত্যা ছিল",angry,bn
তাহলে কি ঘুমিয়েছিলেন? প্রায় মহারাষ্ট্রে,angry,bn
"এখন কথা বলা যাক, এর বিরোধিতা করবে কে? তুমি কি সাহস কর?",angry,bn
এই কথা বলতে লজ্জা পাচ্ছেন?,angry,bn
এখন এই সতরঞ্জয় কি মানুষকে জ্ঞান শেখাবে?,angry,bn
"যদি ভবিষ্যতে এনসিপি কখনও বিভক্ত হয়, ধনু ভাইরা প্রথম দল ছেড়ে যাবেন",angry,bn
অন্ধ ভক্তদের জন্য ভিক্ষার ব্যবস্থা করা হয়েছে,angry,bn
এই ধরনের কুকুর প্রতিদিন বাক্সে ঘাড় রেখে ক্ষুধার্ত মরে। তারা বুঝবে। খ্যাতি লাঠি,angry,bn
তোমার সিঙ্কে আগুন কেন?,angry,bn
"আপনি বলুন, এত কিছু হলে ঠাকরের দিকে ঝাড়ু ফেলতে চাইলেন কেন?",angry,bn
কমিশন বোর্ড কি আপনার দলের পুতুল???,angry,bn
শান্ডি জানওয়ে প্রাচীন কাল থেকে যে কোনো কিছু খাচ্ছে... এমনকি মাটিও।,angry,bn
"ওহ, আপনার সাথে আপনার সেই অকেজো সেনাবাহিনীর কথা বলুন। আসল শিবসেনা হলেন উদ্ধব বালাসাহেব ঠাকরে।",angry,bn
বিশ্বাসঘাতক আর সেই তরমুজ না খেয়ে বাঁচবে না।,angry,bn
একই অবস্থা এখন মহারাষ্ট্রে। ক্ষমতাসীনরা এখন কী করছে?,angry,bn
ক্ষমতার জন্য মাটি খাওয়ার রেওয়াজ আছে!,angry,bn
সরকার কি বেঞ্চের পেছনে ছিল না? অর্থ উপার্জন কি একমাত্র উদ্দেশ্য ছিল?,angry,bn
সাহেব পালিয়ে গেলে কি দেখলেন?,angry,bn
"অনেক নারীর সাথে সম্পর্ক, মারামারি, জোরে হাসা বা কান্না নিয়ে প্রশ্ন আছে...",angry,bn
সাংবাদিকরা সত্যিই দালাল হয়ে গেছে,angry,bn
বিপদ দেখুন।,angry,bn
আশা করি বিশ্বাসঘাতকদের বিরুদ্ধে যথাযথ ব্যবস্থা নেওয়া হবে...,angry,bn
এটা শুধু ক্ষমতার মজা,angry,bn
তাদের মহারাষ্ট্র ও দেশ থেকে বের করে আনাই অগ্রাধিকার। বাকিটা পরে দেখব।,angry,bn
আপনি কি দেখাতে চান যে আইন সবার জন্য আলাদা?,angry,bn
"ভাটখলকার, শুধু মন্তব্য পড়ুন, রাও...এত বৈচিত্র্য। সে লজ্জার সবজি বিক্রি করে খেয়েছে...",angry,bn
তোমার নামে চোর আছে বলে চুরি করো কেন? এবং স্যার,angry,bn
"দেবেন্দ্র বিভ্রান্ত নন, তিনি স্পষ্ট...",angry,bn
গবার কি বছরের পর বছর ধরে পেঙ্গুইনের পালক ছিঁড়ে ফেলছিল?,angry,bn
"""আওরঙ্গজেব সহ্য করতে পারতেন, কিন্তু সম্ভাজি মহারাজ তা সহ্য করবেন না।"" -:পর্তুগিজ ভাইসরয়",angry,bn
তার মধ্যে একটি হল আজকাল মানুষ বিখ্যাত হওয়ার জন্য তাদের জীবন উৎসর্গ করে।,angry,bn
বাকি শেনিকানরা খুশি হবে না.. ভবিষ্যতে ঋতুজা লাটকেও শিন্দে গ্রুপে যোগ দেবে।,angry,bn
"বলা হয়েছিল যে পদ্ম তার লেজ রেখেছিল, কিন্তু এটি একটি ঘোড়ায় এসে একটি গাধার পিঠে চড়েছিল",angry,bn
PAN দ্বারা নাম চুরি করা হয়,angry,bn
আমার সমালোচনার কন্ট্রাক্ট অন্য কাউকে দিয়েছে কংগ্রেস- প্রধানমন্ত্রী মোদীর বক্তব্য!,angry,bn
রেগে গেল…এখন ওরা গরীব মেয়েকে খাওয়াবে।,angry,bn
তাই গুজরাটের রাজনীতিবিদদের জন্য মুম্বাই 'অসমাপ্ত ব্যবসা'।,angry,bn
এটাকে বলে চোরের বমির বোমা... সাধারণ জ্ঞান না থাকলে এমনটা হয়।,angry,bn
মোদি সরকার ব্যর্থ সরকার,angry,bn
মোদিজি একেবারেই ভুল। গ্রেফতার মণীশ সিসোদিয়া,angry,bn
দিনের বেলা শুরু হয়ে এখন সারাদিন ঘেউ ঘেউ করছে,angry,bn
কয়েকদিন বন্ধ দরজার আড়ালে এ নিয়ে আলোচনা করবেন না...,angry,bn
বিশ্বাসঘাতকতা করেই তুমি মানুষ হও।,angry,bn
"জনমতের মানুষ বোকা, তারা পুরস্কারের কথা ভাবতে থাকে।",angry,bn
এসবই হয়েছে কমলাবাইয়ের অপকর্মের কারণে।,angry,bn
পাত্রের সংগ্রহ সংগ্রহ করতে হয়েছিল অন্যথায় প্রতিটি দেখানো হবে। হামলার পর সন্তোষ বাঙ্গরের আক্রমণাত্মক প্রতিক্রিয়া।,angry,bn
এখানে আরেকটি কোকিল বসিয়েছে বিজেপি,angry,bn
কাভাদি শচীন পাইলটের যোগ্য নয়।,angry,bn
"আরে ভাই, আপনাকে প্রথম প্রার্থী দিতে হবে না, নাটক করছেন কেন।",angry,bn
নপুংসক আপনি কথা বলছেন দেখুন আপনার আঙ্গুল আছে,angry,bn
মিডিয়া কি অন্ধ হয়ে গেছে? এই দৃশ্য প্রদর্শন করা হয় না.,angry,bn
টিভি চ্যানেল অন্যরকম কিছু দেখাচ্ছিল...কতটা মিথ্যা বলবে...(টিভি চ্যানেল নয়)?,angry,bn
এখন এই বোকা দেশে কূটনৈতিক উপদেষ্টা হয়েছে।,angry,bn
আপনার নিজের কোন আছে?,angry,bn
এমন লোকেরাই দল চালায়! গণতন্ত্র নেই!!,angry,bn
আপনি একটি গুজরাটি বা একটি হাইব্রিড প্রাণী?,angry,bn
পদত্যাগ করুন এবং নির্বাচনের মুখোমুখি হন যাতে জনগণ তাদের যোগ্যতা দেখাতে পারে।,angry,bn
উদ্ধব জি কেন রাবণ?,angry,bn
আপনি মারাঠি বলতে লজ্জা পান?,angry,bn
কিন্তু তোমার মায়ের রাগ,angry,bn
এটি একজন দাবিহীন অন্ধ ভক্তের যোগ্য...,angry,bn
ভাগ্য ভালো কিন্তু আমি ভিতরে পুড়ে যাচ্ছি,angry,bn
আপনি যদি একটি কুকুরকে সালাম না করেন তবে আপনাকে ভুল বোঝা হবে।,angry,bn
তুমি কখন জাগবে?,angry,bn
তোমার কাজ ভালো করো নাহলে আমরা তোমাকে তোমার জায়গা দেখাবো...,angry,bn
আপনি যতই ক্ষুধার্ত থাকুন না কেন...,angry,bn
এই মহিলার মধ্যে বিশেষ কি এই পরিস্থিতি আরামদায়ক করে তোলে?,angry,bn
"তাই শিন্ডে যখন দলে যোগ দেন, তখন বিজেপি তাঁকে প্রার্থী দিতে চলেছে। শিয়ালকে টক আঙ্গুর।",angry,bn
এটা একটা বিশ্বাসঘাতক জারজ,angry,bn
সকালে শপথ নেওয়ার সময় নীতি ভুলে গিয়েছিলেন ফড়নবীস...,angry,bn
শূর্পণখা বারবার সর্বত্র দেখা যাবে...কিন্তু লক্ষ্মণ সাহস করবে না।,angry,bn
"তাহলে আদালতকে বলবেন না, বলুন। এতে বিজেপি কেন দৌড়াচ্ছে?",angry,bn
এটি একটি ভাসমান মল,angry,bn
বিজেপি কর্মীদের অবস্থা এমন গর্তে পরিণত হয়েছে যেখানে মানুষ নাচছে।,angry,bn
কারণ এই ভাবনা কেবল সঙ্ঘী ভাদ্বার মনেই আসতে পারে।,angry,bn
এখন ডায়াপার পরে ঘুমান এবং পান করুন...,angry,bn
কোলহাপুরে রাস্তায় গর্ত আছে নাকি গর্তের মধ্যে রাস্তা আছে তা জানা যায়নি।,angry,bn
এই সব দেখা বাকি,angry,bn
অন্য পুরুষের সঙ্গে পালিয়ে যাওয়া স্ত্রী এখন সম্পত্তিতে অংশ দাবি করছেন,angry,bn
"লাকা, বিষয় আপনার সুবিধার জন্য.",angry,bn
"বছরের পর বছর বিজেপির ক্ষমতা আর এনসিপির ভুল, অন্ধ ভক্তদের মন কম",angry,bn
উপ-মুখ্যমন্ত্রী দেবেন্দ্র ফড়নবীস বলেছেন যে দুর্নীতি পুরো ব্যবস্থার কীট...,angry,bn
তাহলে একই সময়ে কেন নয়,angry,bn
তাদের কাছে ধারণার চেয়ে ক্ষমতা বেশি গুরুত্বপূর্ণ।,angry,bn
আপনি কি বিশ্বাস করেন যে উদ্ধব এই ফ্রন্টে ব্যর্থ হয়েছেন?,angry,bn
"বিশ্বাসঘাতক আর্মি এই ভিডিওগুলিকে পরবর্তীতে সংরক্ষণ করুন, আপনি সারাজীবন এটিই শুনতে চান।",angry,bn
পশ্চিম রেলওয়ে বিশ্বে ছুতার প্রকারভেদ।,angry,bn
তার সাথে এমন করো না... সে খুব বেশি,angry,bn
যেন ঢাল-তলোয়ার পাকিস্তানি সীমান্তে পৌঁছতে চলেছে।,angry,bn
এমন নেতারা ভোট পেতে দেশ বিক্রি করে যাচ্ছেন।,angry,bn
আর তার উপরে ওরা সাবিত্রীর মুখ বানিয়ে কথা বলছে।,angry,bn
দেশের স্বরাষ্ট্রমন্ত্রী আসামি হলে দেশের কী হবে?,angry,bn
"অতুল, কোন বিষয় তোমার বোঝার বাইরে?? আবারো প্রমাণিত হলো ন্যায়ের ঈশ্বর খোঁড়া, পঙ্গু ও অন্ধ???",angry,bn
"কেন নেতৃত্ব? আপনার মোদি ধর্ষকদের সেখানে যেতে দিচ্ছে, চোখ কান খোলা রাখো..!!",angry,bn
এই শালিগ্রাম। ভোসলে উপাধি কুখ্যাত।,angry,bn
"পাবলিক মেনে নিলো না বাদে সাহেবের ভাগ্নে, এই দাড়ি আর দাড়ির কি লাভ...!!",angry,bn
সেই কুকুরগুলোও তাদের বড় প্রভুর অনুগত ছিল... ভাদাপাভের মতো বিশ্বাসঘাতক নয়।,angry,bn
বিশ্বাসঘাতকতার প্রথা শুরু করেছিল তোমার সাড়ে তিন জেলার ভদ্রলোকেরা #বিশ্বাসঘাতক,angry,bn
জনগণ যখন ক্ষমতায় ছিল তখন পরিবারের সদস্যরা ঘরে বসে ছিল এখন এ নিয়ে কথা বলাই সঙ্গত।,angry,bn
একটি দুর্নীতিগ্রস্ত সরকার,angry,bn
শিক্ষিত যুবকরা চুপ কেন? বেকারত্বের জন্য দায়ী কে?,angry,bn
বুর্জি প্যাটেল মনোনীত হন,angry,bn
আল্লাহ দেড় বিজ্ঞ!!!,angry,bn
সব ভক্ত ইয়েদে নয় কিন্তু এখানে ওখানে কিছু আছে,angry,bn
লোকসত্তা একটি বিক্রয়যোগ্য সংবাদপত্র। গিরিশ কুবের মিথ্যাবাদী।,angry,bn
"উদ্ধবজি বলেছেন বাবা চুরি করেছে, শিবসেনা চুরি করেছে, এখন আঁথেরি পূর্বা প্রার্থীও... জাতিবন্তের পকেটের টাকার গুণ আছে...",angry,bn
আপনি বিশ্বাসঘাতক থাকবেন এবং পরবর্তী প্রজন্মের উপর একই দাগ রেখে গেছেন।,angry,bn
শিব সৈনিকদের কুকুর বলে ডাকতেন শরদ পাওয়ার,angry,bn
"হে গোবর, তুমি যদি ধর্মান্ধতা জানত, তোমার এক অণু যোগ্যতাও থাকত না।",angry,bn
জনসাধারণের উচিত বিধায়কদের একই পাঠ শেখানো উচিত যাকে ভোটাররা নির্বাচিত করে ভাগ করেছে!,angry,bn
তোষামোদ শুরু হয়েছে.. এখন মহারাষ্ট্র জানবে গুজরাটি নীতি কতটা ভালো..,angry,bn
"তাহলে জোকসত্তার লোকেরা কোথায় হারিয়ে গেছে, আমরা তাদের আগে চাই! কেন তারা ঠিক করা হয়েছে?",angry,bn
এর মানে কি মানুষ বধির হয়ে যাবে?,angry,bn
"মানে, আপনি ঠিক কি করলেন, মাটিতে দাঁড়িয়ে মেঘ উড়িয়ে দিলেন?",angry,bn
"বিশ্বাসঘাতক পাল্লা সাহেব, সময়মতো চেনা উচিত ছিল।",angry,bn
"শুধু আগরওয়াল (সমাজবাদী দল)ই কি মোদীকে অপমান করে, বিজেপিতেও এ নিয়ে কথা বলা হয়",angry,bn
পায়রা ছাড়ার আগে দেশ অনেক বদলে গেছে; এখন ধর্ষকরা মুক্তি পাচ্ছে..!!,angry,bn
"রমিজ রাজার ভারতকে হুমকি দেওয়ার ভিডিও ভাইরাল, কী বললেন দেখুন...",angry,bn
ওহো! এটা আমার সংকেত,angry,bn
তিনি প্রমাণ করেছেন যে বিজেপি গণতন্ত্রে বিশ্বাস করে না,angry,bn
"""দেবসেনা ভুল করেছে, সেই বিশ্বাসঘাতক ছুতারকে রাস্তার মোড়ে লোকের সামনে তিরস্কার করা উচিত ছিল।""",angry,bn
"আজেবাজে প্রশ্ন, যা নির্বাচন কমিশনের আওতাভুক্ত নয়।",angry,bn
বিতর্কিত লেকা ইস্যুতে তিরকিট তাথিয়া হয়তো চুপ হয়ে গেছেন। সাথে সাথে নাইতর নাচতে নাচতে এলো।,angry,bn
হিন্দুত্ববাদী সরকারে কি গোরক্ষকদের উপর হামলা সহ্য করা হবে?,angry,bn
"এমন তুলনা ভালো নয়, চিতলের দুটি মিষ্টির মধ্যে এই তুলনা",angry,bn
এভাবে কলেজের অধ্যক্ষদের মাধ্যমে শিক্ষার্থীদের মত প্রকাশের স্বাধীনতাও আক্রান্ত হচ্ছে।,angry,bn
দাসী কি ছবি তোলা ছেড়ে দিয়েছে?,angry,bn
নর্দমার মুখ পরিষ্কার হবে না বলে হার্ফিকানি।,angry,bn
ম্যাগাজিনে লেখা আছে এই ডাক্তার চাবুক মারার যোগ্য,angry,bn
এত প্রচার থাকলে মহারাষ্ট্রে রাহুল গান্ধীকে নির্বাচন করে দেখান।,angry,bn
আপনি MNS নেতারা তাদের সেরা কাজ করছেন এবং বিজেপির কাজ করছেন ..,angry,bn
মুখে যা আসে তাই বলবেন না। আগে দেখে তারপর কথা বলবেন বুঝি?,angry,bn
এটা কী ভাষা...সেটা কী সংস্কৃতি!,angry,bn
ঘুমাচ্ছ কেন?...স্বরাষ্ট্রমন্ত্রী কোথায়?,angry,bn
ফড়নবিস নিয়োগে কীট...,angry,bn
"মহারাষ্ট্রের নজিরবিহীন রাজনৈতিক অসহায়ত্বের সর্বোত্তম উদাহরণ হল প্রশ্ন, ""আমরা মারাঠিতে কথা বললে কি কাজ হবে?""",angry,bn
তাহলে কলা কেন ফেটে যায়...,angry,bn
এটা পাপ্পুর টুকরা,angry,bn
"আরে, এই তো তোমার পুনের নতুন ভাস্কররা করেছে",angry,bn
অন্ধ ভক্তের মতো পুদিনা ধোচ্ছে এত দিন,angry,bn
নির্বাচনে হেরে যাবে জেনে মাঠ ছেড়ে পালিয়েছেন রে ভো,angry,bn
ঠাকরের উপর এই সময়ের প্রতিশোধ!,angry,bn
"আপনি যখন দায়িত্বশীল পদে ছিলেন তখন ফেসবুক লাইভ করতেন, কিন্তু এখন আপনার চাকরি নেই, তাহলে আপনি ক্ষেত্র চান কেন...?",angry,bn
এই আশাবাদী আচরণকে বলা হয় নোংরা রাজনীতি...এবং এটাই রাজনীতি করতে পারে।,angry,bn
"খাওয়ার পর মলত্যাগ করবেন না, এতে দূষণ হয়",angry,bn
এগুলো তাদের কাজ। মৌলবাদী ধর্মীয়তা বাড়াতে হবে এবং সামাজিক বিষয়ে জোর দেওয়া উচিত নয়।,angry,bn
আপনি কি যোগ্যতা অর্জন করতে সক্ষম?,angry,bn
তুমি এমন কথা বলার যোগ্য নও,angry,bn
"অজিতদাদা শীঘ্রই এই সময়টি আপনার সুন্দরী উপপত্নীর কাছে নিয়ে আসবেন, লিখে রাখুন।",angry,bn
মাঠ পাওয়া মাত্রই তালে তালে নাচ...এখন কমিশনের সামনে...,angry,bn
"পাওয়ার যখন সখ্য কাকার ঘনিষ্ঠ হন, তখন ধনু মুন্ডে মুখ বন্ধ রাখেন।",angry,bn
তাহলে আমাকে দেখান কেন আপনাকে এখানে কষ্ট করতে হবে এবং সেখানে মারাঠি বলতে হবে,angry,bn
"বিজেপির লোকেরা, আগামী কয়েকদিনে আপনাদের অবস্থা খুব খারাপ হতে চলেছে।",angry,bn
আপনি কি পাবলিক টয়লেট পরিষ্কারের ব্যবসা বন্ধ করে হাউজিং সোসাইটিতে দালালি শুরু করেছেন...?,angry,bn
"ওহ চুপ, প্রমাণ জাল এবং তাই আপনি",angry,bn
ভক্তরা অন্ধকারে নিজেদের চেটে চেটে পরিষ্কার করেন যাতে তাদের বাইরে যেতে না হয়।,angry,bn
এই যে নির্লজ্জতার উচ্চতা!,angry,bn
"সাদা কাগজের আয়ের সীমা খুবই কম, তাই নিম্ন মধ্যবিত্তরাও কমলা পায় না।",angry,bn
তাহলে কি ডাং বিজেপির পদত্যাগ গ্রহণ করতে প্রস্তুত?,angry,bn
আপনারা কি রাজনীতির জন্য আমাদের মায়ের নাম ব্যবহার করেন?,angry,bn
"হে সংঘওয়ালারা, গরুর কিডনির ভক্ত!",angry,bn
