text,sentiment,language
ಅರೇ ನಾಳೆ ಸರ್ಕಾರ ಬೀಳುತ್ತೆ ಅಂತ ಮಂತ್ರಿ ಪಟ್ಟ ಹಿಡಿದು ಕುಳಿತಿದ್ದೀಯ. ನಮಸ್ಕಾರ ಸಹೋದರ,angry,kn
ಉಗಿ ಉಗಿ.. ಮೇಡಂ ಅವರ ಹೆಸರನ್ನು ಹೇಳುತ್ತೇವೆ.. ನಂತರ ನಾವು ಕುಳಿತು ಬೊಂಬಾಲಾಟ್ ಹೇಳುತ್ತೇವೆ.,angry,kn
ಈಗ ಅಳುತ್ತಿದ್ದರೂ ಹೋಗಲು ಮನಸ್ಸಿಲ್ಲ,angry,kn
ತಾಯಿ : ರಸ್ತೆಯಲ್ಲಿ ಹೋಗಿ ಹಗ್ಗ ಮುರಿದು ಕೊರಳಿಗೆ ನೇತು ಹಾಕಿದರೆ ಅರ್ಥವಾಗುತ್ತದಾ?,angry,kn
ಮಾಲಿನ್ಯ ಮಾಡುವವರಿಗೆ ಬಸ್ ನೀಡುವುದು ಸರಿಯಲ್ಲ.,angry,kn
ಆ ಥಾಪಾ ಅವರ ಖೋನ್ ವ್ಹೀಜಿಂಗ್ ಮೆಚ್ಚುವುದಿಲ್ಲ. ಭಕ್ತರಿಗೆ ಮುಕ್ತ ಪ್ರೀತಿಯ ಭರವಸೆ ಇದೆ.,angry,kn
"ಏಕೆ, ಇದು ತಪ್ಪು ಆಯ್ಕೆಯಾಗಿರಬೇಕು. ರಾಜವಂಶವು ಕೆಲಸ ಮಾಡುವುದಿಲ್ಲ",angry,kn
"ನಾನಾ 'ಸ್ಕ್ರಿಪ್ಟ್' ಏನನ್ನೂ ಕೇಳಲಿಲ್ಲ ಹಾಗಾದರೆ ಟೀ, ಬಿಸ್ಕತ್ತುಗಳೇನು?",angry,kn
ಅವನು ಸತ್ತಿಲ್ಲ ಅಜ್ಜ... ಬೊಗಳುತ್ತಾನೆ... ಸುಮ್ಮನೆ ಬೊಗಳುತ್ತಾನೆ...,angry,kn
ನೀಲಿ ಬಾಳೆಹಣ್ಣು ಚೆನ್ನಾಗಿದೆ ಆದರೆ ಮುಖ ಕಪ್ಪಾಗಿಸಿದ್ದು ಯಾಕೆ?,angry,kn
"ನಿಮ್ಮ ಮಗುವನ್ನು ಹೊರತೆಗೆಯಲು ನೀವು ಸಿದ್ಧರಾದ ತಕ್ಷಣ ಈ ರೀತಿಯ ವಟಗುಟ್ಟುವಿಕೆ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ, ನಂತರ...",angry,kn
ತನ್ನ ಟ್ಯಾಂಕ್‌ಗಳ ಹಣವನ್ನು ಭ್ರಷ್ಟರ ಕೈಗೆ ದ್ರೋಹ ಮಾಡಿ ಹಸ್ತಾಂತರಿಸಿದ್ದಕ್ಕಾಗಿ ಲೋಕಖಾತ್ ಮತ್ತು ಪ್ರಶಸ್ತಿಯನ್ನು ಪಡೆದರು.,angry,kn
"ನಮ್ಮ ಉದ್ಧವ್ ಬಾಳಾ ಸಾಹೇಬರ ಶಿವಸೇನೆ... ಜ್ಯೋತಿ ಬೆಳಗಿದೆ, ನಿಮ್ಮಂತಹ ದೇಶದ್ರೋಹಿಗಳನ್ನು ಸುಟ್ಟು ಹಾಕುತ್ತೇವೆ..",angry,kn
ಇದೆಲ್ಲ ಮಾಡುವ ಮೊದಲು ಒಂದು ಚಪ್ಪಲಿ ಇರುತ್ತದೆ,angry,kn
ಜನರ ಬಲವಂತದ ಭಾಷೆಯಲ್ಲಿ ಹೇಳುವುದಾದರೆ ಸೈನ್ಯದಲ್ಲಿದ್ದಾಗ ಅವರಿಗೆ ಸೆಲ್ಯೂಟ್ ಹೊಡೆದಿದ್ದಾರಾ?,angry,kn
ಈ ಎಲ್ಲಾ ಸೋಶಿಯಲ್ ಮೀಡಿಯಾ ಪ್ರಭಾವಿಗಳು ತಮಾಷೆ ಮಾಡುತ್ತಿರುವುದು ನಿಜಕ್ಕೂ ಅದ್ಭುತವಾಗಿದೆ,angry,kn
ಈ ಭತ್ಯೆಗೆ ನೀವು ಅರ್ಹರಾಗಿದ್ದೀರಾ?,angry,kn
"ಸಾರ್ವಜನಿಕರ ಪ್ರತಿಭಟನೆ, ಕಟ್ಟುನಿಟ್ಟಿನ ಕ್ರಮ ಆಗಬೇಕು...ಈ ಸಂಘಟನೆಯನ್ನು ತೊಲಗಿಸಬೇಕು.",angry,kn
"ಆದ್ದರಿಂದ ನಾವು ಕೂಡ ನಿಮ್ಮಂತೆ ಖಾಲಿ ಕೈಗಳು, ನೀವು ಹಣ ಸಂಪಾದಿಸಲು ಬಯಸುತ್ತೇವೆ ಮತ್ತು ನಾವು ಕೆಲಸ ಮಾಡಲು ಬಯಸುತ್ತೇವೆ ...",angry,kn
ನೀವು ಆಡುವ ರೀತಿಯಿಂದ ನೀವು ಮುಜುಗರಕ್ಕೊಳಗಾಗಿದ್ದೀರಾ?,angry,kn
ಈ ಮನುಷ್ಯ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಬರ ತರುತ್ತಾನೆ,angry,kn
ವೈಫಲ್ಯವನ್ನು ಹೊಗಳಿದ್ದಕ್ಕಾಗಿ ಮೂವರು ಪತ್ರಕರ್ತರನ್ನು ಜೈಲಿಗೆ ಕಳುಹಿಸಲಾಗಿದೆ ಎಂದು ಹೇಳಲಾಗುತ್ತದೆ.,angry,kn
"ಓ ಬುದ್ದಿವಂತನೇ, ಆ ರತ್ನಗಿರಿ ಹುಡುಗನಿಗೂ ಕಲಿಸು.",angry,kn
ಶಿವಸೇನೆ ಉದ್ಧವ್ ಬಾಳಾಸಾಹೇಬ್ ಠಾಕ್ರೆ ಪಕ್ಷದ ಮುಖಂಡ ಶಾಸಕ ಭಾಸ್ಕರ್ ಜಾಧವ್ ಅವರ ಮನೆ ಮೇಲೆ ದಾಳಿ ನಡೆಸಲು ಯತ್ನಿಸಿದರು.,angry,kn
ಯುಪಿ ಅಥವಾ ಬಿಹಾರದಲ್ಲಿ ಉಪರಿಯಾ ಹಬ್ಬವನ್ನು ಆಚರಿಸುವ ಅಗತ್ಯವೇನು?,angry,kn
ಅರ್ಹತೆ ಇಲ್ಲದವರೂ ಇವತ್ತು ಶಿವಸೇನೆಯನ್ನು ಕೆಣಕುತ್ತಿದ್ದಾರೆ.,angry,kn
ಅಧಿಕಾರವನ್ನು ಅಧಿಕಾರವಾಗಿ ಬಳಸುವುದರಿಂದ ಪ್ರಜಾಪ್ರಭುತ್ವವನ್ನು ನಾಶಪಡಿಸುತ್ತದೆ.. ನಿಮ್ಮ ಸಾಧನೆಗಳನ್ನು ಸಾಬೀತುಪಡಿಸಿ,angry,kn
ಸಂಪೂರ್ಣವಾಗಿ. ಈ ಜನರಿಂದಾಗಿ ನಿಮ್ಮ ಮಾಹಿತಿ ಸೋರಿಕೆಯಾಗುತ್ತದೆ.,angry,kn
ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ಇಡೀ ದಿನ ಕಳೆಯುವ ಅಗತ್ಯವಿಲ್ಲ. ಬೆಳಿಗ್ಗೆ ಫಲಿತಾಂಶಗಳನ್ನು ನೀಡಿದ ನಂತರ ನಾನು ಮುಕ್ತವಾಗಿರಲು ಬಯಸುತ್ತೇನೆ.,angry,kn
"ಇದು ತಪ್ಪು...ಇದು ಸಹಾನುಭೂತಿ ಅಲ್ಲ, ಇದು ನಿಷ್ಠೆಯ ಜ್ವಾಲಾಮುಖಿ.",angry,kn
ದಾದಾ ತನ್ನ ಗುರುವಿನಂತೆ ಅಂಧ ಭಕ್ತ..ಅವನ ಹಿಂದುತ್ವ ಅವನಿಗೆ ಇದನ್ನೇ ಕಲಿಸುತ್ತದೆ..,angry,kn
"ಹೇ ನಿಮ್ಮ ಭಾಷೆ ಏನು ರಾಣೆ ಅಂಕಲ್, ನಿಮ್ಮಿಂದ ನೀವು ಏನನ್ನು ನಿರೀಕ್ಷಿಸುತ್ತೀರಿ?",angry,kn
ಕಳ್ಳ ಬೇಟೆಗಾರರಿಂದ ಬೆಲೆ ಏರಿಕೆಯಾಗಿದೆ ಮತ್ತು ಭಕ್ತರು ಮಟನ್ ಖರೀದಿಸಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.,angry,kn
ಮಹಾನಗರ ಪಾಲಿಕೆ ಆಯುಕ್ತರು ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ ಈ ರೀತಿ ವರ್ತಿಸಿದ್ದಾರೆ...ಸರಕಾರ ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ ರಾಜೀನಾಮೆ ತಿರಸ್ಕರಿಸಿದೆ.,angry,kn
ಆ ಪಕ್ಷದ ಮುಖಂಡರು ಗೊಂದಲದಲ್ಲಿದ್ದಾರೆ.,angry,kn
ಸಾವರ್ಕರ್ ವಿವಾದದ ನಂತರ ನಾವು ಈ ಪ್ರಸನ್ನನನ್ನು ನೋಡಿಲ್ಲ.,angry,kn
"""ಅಪ್ಪೆ"" ಅಂತ ಅಂಜುಬುರುಕರಾಗಬೇಡಿ ಸಾರ್. ಇತರರ ಬಗ್ಗೆಯೂ ಯೋಚಿಸಿ...",angry,kn
ಈಗ ಏಕನಾಥ್ ಶಿಂಧೆಯವರಿಂದ ದೂರದೃಷ್ಟಿ ನಿರೀಕ್ಷಿಸುವುದು ಅತಿಯಾಗಿದೆ,angry,kn
ನೀವು ಗುಜರಾತಿ ಅಥವಾ ಹೈಬ್ರಿಡ್ ಪ್ರಾಣಿಯೇ?,angry,kn
ಈ ಪ್ರವೃತ್ತಿಯನ್ನು ಸಮಯಕ್ಕೆ ಹತ್ತಿಕ್ಕಬೇಕು.,angry,kn
ಟ್ವೀಜರ್ಗಳು ಅದನ್ನು ಸರಿಪಡಿಸುವುದಿಲ್ಲ. ಇದು ಒಂದು ಸಮಸ್ಯೆ. ಹಿಂದೂ ರಕ್ತ ಕುಡಿಯುತ್ತಿದ್ದಾರೆ.,angry,kn
"ಸಂಘೋಟಿ ಏಕೆ ಜಿಗಿಯುತ್ತದೆ, ಈಗಾಗಲೇ ರಾಹುಲ್ ಗಾಂಧಿಯವರ ಭಾರತ್ ಜೋಡೋ ಯಾತ್ರೆಯು ಸಂಘೋಟಿಯ ನಡುವೆ ಒಡಕು ಮೂಡಿಸಿದೆ...",angry,kn
ಪುಣೆ ಮುನ್ಸಿಪಲ್ ಕಾರ್ಪೋರೇಷನ್ ಅನ್ನು ಬಿಜೆಪಿ ಲೂಟಿ ಮಾಡಿದಾಗ ಆಗುವುದು ಇದೇ,angry,kn
ಬಾಳಾಸಾಹೇಬರ ಸೈನ್ಯ ಎಂದು ಯಾರೂ ಹೇಳುವುದಿಲ್ಲ... ಎಲ್ಲರೂ ಮಿಂಡ್ಯೆ ಗ್ರೂಪ್ ಎನ್ನುತ್ತಾರೆ.,angry,kn
ಅಪ್ಪ ಮತ್ತು ಜನ ಸೇರಿ ಎಷ್ಟೇ ಷಡ್ಯಂತ್ರಗಳನ್ನು ಮಾಡಿದರೂ ನಾಶವಾಗುವುದು ಖಂಡಿತ...!!!!!!,angry,kn
'ಬೆಲೆ ಕೊಟ್ಟು ಶಿವಸೇನೆಯನ್ನು ಮುರಿದ ಬಿಜೆಪಿ'; ಜಯಂತ್ ಪಾತಾಳ ಆರೋಪ,angry,kn
ತನ್ನ ದೈವತ್ವಕ್ಕೆ ಇಷ್ಟು ದೊಡ್ಡ ಪುರಾವೆಯನ್ನು ನೀಡಲು ಅವನು ಅರ್ಹನೇ!,angry,kn
ನಂತರ ಯಾರನ್ನೂ ಕೇಳುವುದಿಲ್ಲ! ಪರಮಾಣು ಬೆದರಿಕೆಯ ಬಗ್ಗೆ ಬಿಡೆನ್ ಪುಟಿನ್ ಅವರಿಗೆ ವಿವರಿಸಿದರು,angry,kn
"ಹೇ, ನಾನು ನಿಮ್ಮ ಕಳಪೆ ಮನಸ್ಥಿತಿಯನ್ನು ನೋಡಿದೆ, ಆದ್ದರಿಂದ ನಾನು ಟ್ವೀಟ್ ಬರೆಯಲು ನಿರ್ಧರಿಸಿದೆ",angry,kn
"ಕೇಳಿ, ಬಿಜೆಪಿಯ ದೊಡ್ಡ ತಪ್ಪು ಕಲ್ಪನೆಯೆಂದರೆ ""ನಾನು ಹಿಂತಿರುಗುತ್ತೇನೆ"" ಎಂಬುದು ಎಂದಿಗೂ ಸಾಧ್ಯವಿಲ್ಲ!!!",angry,kn
ಈ ಪೋಲೀಸ್ ಹೊಡೆತಕ್ಕೆ ಅರ್ಹವಾಗಿದೆ,angry,kn
ಜಯಂತ್ ಪಾಟೀಲ ಅವರ ಪತ್ನಿಗೆ ಅವರ ಮೇಲೆ ಹಾಗೂ ನಿಮ್ಮ ಮೇಲೆ ನಂಬಿಕೆ ಇಲ್ಲ,angry,kn
"ನಮ್ಮ ಸರ್ ಜನವರಿಯಿಂದ ಜೂನ್ ವರೆಗೆ ಮುಖ್ಯಮಂತ್ರಿ ಆಗಿದ್ದರು, ನಂತರ ಆತ್ಮಹತ್ಯೆಗಳು ಹೇಗೆ ನಡೆದವು?",angry,kn
ಇದು ಅಂಧ ಭಕ್ತರನ್ನು ಬಹಳಷ್ಟು ಕೊಲ್ಲುವ ಒಂದು ಭಾಗವಾಗಿದೆ.,angry,kn
"ಅದಕ್ಕೆ ಶಾಕ್ ಎನ್ನುವುದಿಲ್ಲ, ಅಳುವುದು ಎನ್ನುತ್ತಾರೆ. ಪುರುಷರು ಹಾಗೆ ಅಳುವುದಿಲ್ಲ. ಸ್ವಲ್ಪ ಗಾಯ",angry,kn
"ಈಗ ಯಾಕೆ ಬೇಡ, ಮಹಾರಾಷ್ಟ್ರದ ಕೈಗಾರಿಕೆಗಳು ಗುಜರಾತಿಗೆ ಹೋಗುತ್ತವೆ...!",angry,kn
ಇದು ನಕಲಿ,angry,kn
ನಿಮ್ಮ ಬಳಿಗೆ ಬರುವ ಜನರು ಮೂರ್ಖರು,angry,kn
"ಓಹ್, ನಾವೇಕೆ ಕ್ಷಮೆ ಕೇಳಬೇಕು?",angry,kn
ಈ ಕಳ್ಳ... ಜಾಮೀನಿನ ಮೇಲೆ ಹೊರಗೆ... ಈ ಹೂ ಮಾರುವವ...,angry,kn
ಎಲ್ಲಾ ಏಳು ತಲೆಮಾರುಗಳನ್ನು ದೇಶದ್ರೋಹಿಗಳೆಂದು ಘೋಷಿಸಿ,angry,kn
"ಹುಡುಗ ವಿಶ್ವಾಸಘಾತುಕ, ದುರಾಸೆ, ಕೊಲೆಗಾರ, ಸೊಕ್ಕಿನ ಮತ್ತು ನಿರಾಸಕ್ತಿ. ಆಜಾದ್ ಬಾಬುರಾವ್!",angry,kn
ಈ ಡೋಸ್‌ನಿಂದ ವಾಗ್ಲೆಯ ಗಡ್ಡೆಯೂ ವಾಸಿಯಾಗುತ್ತದೆ ಎಂದು ಲೈ ಹೇಳುತ್ತಿದ್ದಳು.,angry,kn
ದೇಶದ್ರೋಹಿಗೆ ಟಾರ್ಚ್ ಇದೆ,angry,kn
ಈಗ ಈ ದನದ ಸಗಣಿ ಗೂಂಡಾಗಳು ಅಂತಹ ಸ್ಥಿತಿಯನ್ನು ಕಾಯ್ದುಕೊಳ್ಳಲು ಪ್ರಾರಂಭಿಸಿದ್ದಾರೆ ... ನಾವು ಅದನ್ನು ಹೇಗೆ ಸಹಿಸಿಕೊಳ್ಳುತ್ತೇವೆ?,angry,kn
ಇದು ನಿಮಗೆ ಯೋಗ್ಯವಾಗಿದೆಯೇ?,angry,kn
ಅದನ್ನೇಕೆ ತೋರಿಸಿ ಹಿಂಸಿಸುತ್ತೀರಿ...??,angry,kn
ಹಾಗಾದರೆ ಈ ಹಿಂದೂ ಪಕ್ಷದವರು ಎಂದು ಕರೆಯಲ್ಪಡುವವರು ಯಾರನ್ನು ಉಳಿಸುತ್ತಿದ್ದರು?,angry,kn
ಅವರು ಅದನ್ನು ಏಕೆ ನಿಲ್ಲಿಸಲಿಲ್ಲ?,angry,kn
"ಅಶಕ್ತ ಎಂದರೇನು, ಭೋಸ್ಲೆ?",angry,kn
"ಈಗ ನಾವು ಈ ಬೀದಿ ನಾಯಿಗಳಿಂದ ಕಲಿಯಬೇಕಾಗಿದೆ, ನಾವು ಪ್ರತಿದಿನ ಅಂತಹ ನಾಯಿಗಳನ್ನು ಓಡಿಸುತ್ತೇವೆ",angry,kn
ನಿಮ್ಮ ಆಲೋಚನೆಗಳಲ್ಲಿ ತುರಿಕೆ ಇದೆ,angry,kn
ಅದು ಸತ್ತಾಗ ಅದನ್ನು ಸಮಾಧಿ ಮಾಡಿ,angry,kn
"ಅತುಲ್ ಸುತಾರ್ ಅವರು ಅಜೀರ್ಣದಿಂದ ಬಳಲುತ್ತಿದ್ದರು. ಬಿರಿಯಾನಿ ಬದಲು ದಾಲ್, ಅನ್ನ, ತುಂಪಾ ಧಾರ್ ಅಂತ ಬೇಜಾರಾಗಿತ್ತು.",angry,kn
ಆ ವರ್ಷದಿಂದ ಅಂತಹ ಯಾರಾದರೂ ಕಾರ್ಯಕರ್ತನಾಗಿ ಅನುಯಾಯಿಗಳನ್ನು ಪಡೆಯಲು ಹೊರಟರು. ಎಂತಹ ಕಾಕತಾಳೀಯ,angry,kn
ಜ್ಯೋತಿ ಚುನಾವಣಾ ಚಿಹ್ನೆಯ ಯಶಸ್ಸನ್ನು ಸಹಿಸಲು ಅವರಿಗೆ ಸಾಧ್ಯವಾಗುತ್ತಿಲ್ಲ,angry,kn
ಆ ಜನರಲ್ಲೂ ಇದು ಸತ್ಯ... ಯಾರಿಗೂ ಸೇರದ... ತಮ್ಮ ಸ್ವಾರ್ಥ ಮಾತ್ರ...!!!,angry,kn
ನೀನು ಒಬ್ಬಳೇ ಭಿಕ್ಷೆ ಬೇಡಲು ಹೋದಾಗ ಪುಟ್ಟ ಹುಡುಗಿಯನ್ನು ಯಾಕೆ ಕರೆದುಕೊಂಡು ಹೋದೆ?,angry,kn
ಇವರೇ ನಿಜವಾದ ಶಿವಸೈನಿಕರು ಶೇ.,angry,kn
"ಕಪ್ಪು ಹಲಗೆ: ಇದನ್ನು ಸಿಖ್ ಗಲಭೆ ಎಂದು ಕರೆಯಬೇಡಿ, ಇದು ಹತ್ಯಾಕಾಂಡ",angry,kn
ಹಾಗಾದರೆ ನೀವು ಯಾವುದರಲ್ಲಿ ಮಲಗಿದ್ದೀರಿ? ಬಹುತೇಕ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ,angry,kn
"ಈಗ ಮಾತನಾಡೋಣ, ಇದನ್ನು ಯಾರು ವಿರೋಧಿಸುತ್ತಾರೆ? ನಿನಗೆ ಧೈರ್ಯವಿದೆಯೇ?",angry,kn
ಇದನ್ನು ಹೇಳಲು ನಿಮಗೆ ನಾಚಿಕೆಯಾಗುತ್ತಿದೆಯೇ?,angry,kn
ಈಗ ಈ ಸತ್ರಂಜಯನು ಜನರಿಗೆ ಜ್ಞಾನವನ್ನು ಕಲಿಸುತ್ತಾನೆಯೇ..,angry,kn
"ಭವಿಷ್ಯದಲ್ಲಿ ಎನ್‌ಸಿಪಿ ವಿಭಜನೆಯಾದರೆ, ಧನು ಸಹೋದರರು ಪಕ್ಷವನ್ನು ತೊರೆಯುವ ಮೊದಲಿಗರು",angry,kn
ಈ ಹಂದಿ ಯಾರು? ಭಾರತದ ದೊಡ್ಡ ಕಳ್ಳ,angry,kn
ಅಂತಹ ನಾಯಿಗಳು ಪ್ರತಿದಿನ ತಮ್ಮ ಕುತ್ತಿಗೆಯನ್ನು ಪೆಟ್ಟಿಗೆಯಲ್ಲಿ ಇಟ್ಟುಕೊಂಡು ಹಸಿವಿನಿಂದ ಸಾಯುತ್ತವೆ. ಅವರು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವರು. ಕಡ್ಡಿ ಖ್ಯಾತಿ,angry,kn
ನಿಮ್ಮ ತಂದೆಗೆ ಎಷ್ಟು ಹುಂಜಗಳಿವೆ?,angry,kn
ಇಷ್ಟೆಲ್ಲಾ ಆಗಿದ್ದರೆ ಠಾಕ್ರೆಯವರ ಮೇಲೆ ಏಕೆ ಪೊರಕೆ ಎಸೆಯಲು ನೀವು ಬಯಸಿದ್ದೀರಿ ಎಂದು ನೀವು ಹೇಳುತ್ತೀರಿ?,angry,kn
ಕಮಿಷನ್ ಬೋರ್ಡ್ ನಿಮ್ಮ ಪಕ್ಷದ ಕೈಗೊಂಬೆಯಾ???,angry,kn
ಶಾಂಡಿ ಜಾನೆವೇ ಪ್ರಾಚೀನ ಕಾಲದಿಂದಲೂ ಏನನ್ನೂ ತಿನ್ನುತ್ತಿದ್ದಾನೆ... ಮಣ್ಣು ಕೂಡ.,angry,kn
"ಓಹ್, ನಿಮ್ಮ ಬಳಿ ಇರುವ ನಿಷ್ಪ್ರಯೋಜಕ ಸೈನ್ಯದ ಬಗ್ಗೆ ಮಾತನಾಡಿ. ನಿಜವಾದ ಶಿವಸೇನೆ ಎಂದರೆ ಉದ್ಧವ್ ಬಾಳಾಸಾಹೇಬ್ ಠಾಕ್ರೆ.",angry,kn
ದೇಶದ್ರೋಹಿ ಮತ್ತು ಆ ಕಲ್ಲಂಗಡಿ ಸೇವಿಸದೆ ಉಳಿಯುವುದಿಲ್ಲ.,angry,kn
ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಈಗ ಅಂತಹದ್ದೇ ಪರಿಸ್ಥಿತಿ ನಿರ್ಮಾಣವಾಗಿದೆ. ಆಡಳಿತಗಾರರು ಈಗ ಏನು ಮಾಡುತ್ತಿದ್ದಾರೆ?,angry,kn
ಅಧಿಕಾರಕ್ಕಾಗಿ ಮಣ್ಣು ತಿನ್ನುವ ಸಂಪ್ರದಾಯವಿದೆ!,angry,kn
ಸರ್ಕಾರ ಪೀಠದ ಹಿಂದೆ ಇರಲಿಲ್ಲವೇ? ಹಣ ಮಾಡುವುದೊಂದೇ ಗುರಿಯಾಗಿತ್ತೇ?,angry,kn
ಸಾಹಿಬ್ ಓಡಿಹೋದಾಗ ನೀವು ಏನು ನೋಡಿದ್ದೀರಿ?,angry,kn
"ಅನೇಕ ಮಹಿಳೆಯರೊಂದಿಗಿನ ಸಂಬಂಧಗಳ ಬಗ್ಗೆ ಪ್ರಶ್ನೆಗಳಿವೆ, ಜಗಳವಾಡುವುದು, ಜೋರಾಗಿ ನಗುವುದು ಅಥವಾ ಅಳುವುದು...",angry,kn
ಪತ್ರಕರ್ತರು ನಿಜವಾಗಿಯೂ ದಲ್ಲಾಳಿಗಳಾಗಿದ್ದಾರೆ,angry,kn
ಅಪಾಯವನ್ನು ನೋಡಿ.,angry,kn
ದೇಶದ್ರೋಹಿಗಳ ವಿರುದ್ಧ ಸೂಕ್ತ ಕ್ರಮ ಕೈಗೊಳ್ಳುವ ಭರವಸೆ ಇದೆ...,angry,kn
ಇದು ಕೇವಲ ಅಧಿಕಾರದ ಮೋಜು,angry,kn
ಅವರನ್ನು ಮಹಾರಾಷ್ಟ್ರ ಮತ್ತು ದೇಶದಿಂದ ಹೊರತರುವುದು ಆದ್ಯತೆಯಾಗಿದೆ. ಉಳಿದದ್ದನ್ನು ನಂತರ ನೋಡೋಣ.,angry,kn
ಕಾನೂನು ಎಲ್ಲರಿಗೂ ವಿಭಿನ್ನವಾಗಿದೆ ಎಂದು ತೋರಿಸಲು ನೀವು ಬಯಸುವಿರಾ?,angry,kn
